system:index,GEOID10,Year,ndvi_uncultivated,.geo
00000000000000000215,270030512033,2021,0.5989560163493157,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000216,270030512062,2021,0.3372279459405715,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000217,270030513053,2021,0.42425041830062127,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000218,270030501091,2021,0.6873437739969838,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000219,270030501093,2021,0.6951445118659164,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021a,270030506092,2021,0.6032331984172283,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021b,270030506093,2021,0.43517903094828114,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021c,270030516001,2021,0.7116057646794351,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021d,270030516002,2021,0.7221687482150125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021e,270030501142,2021,0.7134717341780489,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021f,270030501111,2021,0.6937633011096044,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000220,270030501113,2021,0.7072713604090849,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000221,270030502241,2021,0.6869801293405077,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000222,270190902001,2021,0.7165076374540379,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000223,270190910003,2021,0.5995316730023377,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000224,270190910004,2021,0.6141713020903378,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000225,270190901002,2021,0.6793120596404841,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000226,270190909001,2021,0.5678803944920738,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000227,270190901003,2021,0.5693955498085027,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000228,270190908004,2021,0.6768196418028983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000229,270190910002,2021,0.6228238011106433,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022a,270190901001,2021,0.717526947561076,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022b,270370609043,2021,0.5307091328911484,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022c,270370611022,2021,0.5412323403944576,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022d,270370609042,2021,0.5595250518831149,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022e,270370611051,2021,0.5392833784980294,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022f,270370611023,2021,0.6371805260745619,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000230,270370611021,2021,0.5625110426076759,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000231,270370611072,2021,0.6266535008715113,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000232,270370611062,2021,0.5150890407828225,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000233,270370611052,2021,0.5765758466961819,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000234,270370611081,2021,0.49458268136461025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000235,270370611083,2021,0.6390236568553388,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000236,270370608141,2021,0.5243742248395895,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000237,270370606033,2021,0.6767469278115483,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000238,270370606041,2021,0.6252502707537072,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000239,270370608202,2021,0.5809111559361918,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023a,270370607253,2021,0.6488027995360344,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023b,270370614022,2021,0.7120994587353794,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023c,270370607161,2021,0.5828584184620924,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023d,270370601044,2021,0.5578779077269351,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023e,270370607282,2021,0.5894784729216025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023f,270530266111,2021,0.6065839829536666,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000240,270530268092,2021,0.46055322100801815,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000241,270530265144,2021,0.44190581455505845,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000242,270530265082,2021,0.6353041263472737,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000243,270530265081,2021,0.557040445946651,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000244,270530265091,2021,0.6180201941886667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000245,270531056001,2021,0.228037209517792,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000246,270530265103,2021,0.576796095273929,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000247,270530264042,2021,0.6082401200298576,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000248,270530264022,2021,0.6018953780384291,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000249,270530264031,2021,0.45601241017866684,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024a,270530268121,2021,0.541462386635804,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024b,270531002003,2021,0.4745752031469337,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024c,270530006011,2021,0.5022635477000477,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024d,270530024002,2021,0.46779935432837433,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024e,270531025002,2021,0.37689082061332746,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024f,270531025003,2021,0.3609917506364883,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000250,270530033002,2021,0.4805036177194068,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000251,270531052012,2021,0.3355222259686352,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000252,270531018002,2021,0.4245404579824171,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000253,270531013001,2021,0.5148925624126616,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000254,270531257002,2021,0.5126097902037724,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000255,270531021001,2021,0.46723130789856715,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000256,270531021002,2021,0.522758818359024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000257,270530017001,2021,0.4618977326589822,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000258,270531021003,2021,0.49081041194215586,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000259,270530017002,2021,0.4439114159986615,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025a,270531020001,2021,0.5120116485697771,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025b,270531023002,2021,0.34378935123810034,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025c,270531023001,2021,0.3174049460482712,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025d,270531025001,2021,0.4912575702134909,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025e,270531026001,2021,0.4629704684056275,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025f,270531026002,2021,0.4097874792419247,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000260,270531019001,2021,0.49288486055330105,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000261,270531029001,2021,0.4398074192712432,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000262,270531028001,2021,0.5142114345946178,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000263,270530218002,2021,0.6004654522569285,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000264,270530219001,2021,0.45770737281881235,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000265,270530219002,2021,0.5984538463008752,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000266,270530219003,2021,0.5645161874207241,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000267,270530269072,2021,0.5622640658716229,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000268,270530272014,2021,0.6929597659374249,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000269,270530232001,2021,0.6566974850731814,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026a,270530232002,2021,0.5773961200623771,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026b,270530232003,2021,0.5023299374590607,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026c,270530262061,2021,0.6594292757986853,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026d,270530262063,2021,0.6615230895027807,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026e,270530262072,2021,0.6431770236663773,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026f,270530262071,2021,0.6772849113319939,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000270,270530262081,2021,0.6134536762632808,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000271,270530262082,2021,0.6780101992308261,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000272,270530263021,2021,0.6663388562747927,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000273,270530263022,2021,0.6729011142698741,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000274,270530265101,2021,0.4926104466772928,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000275,270530265102,2021,0.6191074353058471,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000276,270530265111,2021,0.4354690152046068,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000277,270530265112,2021,0.6190949114898778,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000278,270530265142,2021,0.5076847575845866,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000279,270530265127,2021,0.4669000809356076,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027a,270530265123,2021,0.6478858878125628,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027b,270530266123,2021,0.5956751648507959,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027c,270530038002,2021,0.3956852025035812,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027d,270531054002,2021,0.2893700682889144,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027e,270530084002,2021,0.4368754329049297,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027f,270530110004,2021,0.5191762731176178,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000280,270530120033,2021,0.551652238631964,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000281,270530119983,2021,0.544108578356757,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000282,270531115002,2021,0.5004455977135703,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000283,270531115004,2021,0.49295068947107634,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000284,270530267154,2021,0.6508810201805373,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058e,270530262021,2021,0.6608808557551901,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058f,270530262053,2021,0.6350436588188414,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000590,270530262052,2021,0.6588369200341907,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000591,270530262051,2021,0.6854928637242983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000592,270530262062,2021,0.673273790503838,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000593,270530273004,2021,0.6457107374710995,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000594,270530267022,2021,0.3820903041482052,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000595,270530267021,2021,0.47471468341027856,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000596,271390809063,2021,0.6144746853051,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000597,271390802051,2021,0.6691259990268448,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000598,271390809032,2021,0.6326948195555023,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000599,271390809043,2021,0.6206448202169943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059a,271390809041,2021,0.5627480733899165,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059b,271230412003,2021,0.5239040805113985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059c,271230366003,2021,0.5175935511968203,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059d,271230367002,2021,0.5150211411318767,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059e,271230366002,2021,0.6042686131975883,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059f,271230353003,2021,0.5342952656092814,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a0,271230421011,2021,0.4763733517841252,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a1,271230347011,2021,0.5926045499123498,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a2,271230318014,2021,0.5906040359869292,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a3,271230368002,2021,0.5313546294205614,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a4,271230415002,2021,0.5688367559298034,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a5,271230408033,2021,0.6565948297493946,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a6,271230423023,2021,0.6181155078288386,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a7,271230421012,2021,0.555783106417621,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a8,271230408021,2021,0.5861332193526737,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a9,271230408034,2021,0.6252034346478712,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005aa,271230338001,2021,0.5061168302179905,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ab,271230338002,2021,0.5098622292933163,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ac,271230375001,2021,0.6666511490171623,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ad,271230376022,2021,0.6779853435603637,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ae,271230424011,2021,0.5580067539674269,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005af,271230401001,2021,0.631308710480351,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b0,271230407071,2021,0.6607661284245845,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b1,271230407073,2021,0.533092812374486,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b2,271230424024,2021,0.5962086752534064,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b3,271230424021,2021,0.62784469209394,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b4,271230428001,2021,0.36247159057756473,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b5,271230315001,2021,0.4560627758501981,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b6,271230342011,2021,0.21017648072106698,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b7,271230342023,2021,0.23752982987150578,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b8,271230428002,2021,0.3919320776671121,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b9,271230330001,2021,0.46814097517055125,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ba,271230344001,2021,0.46655734757692563,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005bb,271230372004,2021,0.5411147397536333,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005bc,271230342021,2021,0.1835503730678827,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005bd,271230342022,2021,0.22977756182225803,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005be,271230401004,2021,0.6740594664924939,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005bf,271230406043,2021,0.46028381640609645,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c0,271230407063,2021,0.6616233803329165,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c1,271230411032,2021,0.4880098702377777,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c2,271230404021,2021,0.5878086532284542,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c3,271230406031,2021,0.6546536781348401,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c4,271230403022,2021,0.5987716366311573,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c5,271230405023,2021,0.6086441134606791,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c6,271230426021,2021,0.6074576570905011,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c7,271230426011,2021,0.5614361743337627,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c8,271230403011,2021,0.6416792401215778,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c9,271230430001,2021,0.6141503911030131,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ca,271230430006,2021,0.5580560448133527,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005cb,271239800001,2021,0.5273477335620099,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005cc,271230346011,2021,0.6023994533778451,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005cd,271230374023,2021,0.528136437408387,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ce,271230374021,2021,0.61560912180434,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005cf,271230425014,2021,0.5993453665101423,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d0,271230425013,2021,0.5874516603968838,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d1,271230349001,2021,0.5061111698807885,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d2,271230376023,2021,0.36337422739161696,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d3,271230376021,2021,0.416334176842246,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d4,271230376024,2021,0.35687785277474404,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d5,271230429001,2021,0.5309438062556846,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d6,271390806001,2021,0.5409622313745761,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d7,271230403021,2021,0.6034970043396496,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d8,271230317023,2021,0.5724552984665783,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d9,271230409021,2021,0.493571936457256,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005da,271230401005,2021,0.6090372269342245,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005db,271230407041,2021,0.5761858160984388,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005dc,271230407032,2021,0.6464185010020033,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005dd,271230407043,2021,0.6459998966134518,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005de,271230408011,2021,0.5807135602501676,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005df,271230408012,2021,0.5474319277156522,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e0,271230346022,2021,0.5264804248472321,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e1,271230346023,2021,0.5593359532101086,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e2,271230346013,2021,0.543760908354359,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e3,271230346021,2021,0.5257345337006181,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e4,271230430005,2021,0.5441634758668762,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e5,271230427002,2021,0.5304741624321546,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e6,271230426013,2021,0.5145842178820034,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e7,271230426012,2021,0.56238451441486,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e8,271230332001,2021,0.36574016595301667,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e9,271230366001,2021,0.6269189802300278,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ea,271230367001,2021,0.5962069142431408,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005eb,271230425032,2021,0.6594513006229862,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ec,271390811002,2021,0.7244516688828972,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ed,271390813001,2021,0.7334569976000692,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ee,271390810002,2021,0.7015889095384169,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ef,271390812001,2021,0.7156587926682841,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f0,271390812002,2021,0.5786415935752731,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f1,271390807001,2021,0.6130726019183974,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f2,271390808002,2021,0.548842601928664,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f3,271390808001,2021,0.5767033842639744,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f4,271230371001,2021,0.3957047487598172,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f5,271230409011,2021,0.6356161934186888,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f6,271230409012,2021,0.5288311584959022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f7,271230407072,2021,0.5964865245890697,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f8,271230319001,2021,0.24291477896445401,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f9,271230419002,2021,0.5086397478143291,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005fa,271230320003,2021,0.5613366622904304,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005fb,271230405042,2021,0.5740623226303379,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005fc,271230301002,2021,0.6089284141042296,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005fd,271230405031,2021,0.5846764395051711,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005fe,271230404013,2021,0.5839975700044174,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ff,271230425031,2021,0.6571008416498666,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000600,271230370002,2021,0.5829600050889776,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000601,271230369002,2021,0.4196565311796897,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000602,271230425041,2021,0.6434507576496558,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000603,271230405032,2021,0.6422908903241671,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000604,271230406045,2021,0.6502635887790074,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000605,271230406042,2021,0.6122207294624737,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000606,271230416011,2021,0.6266579355219516,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000607,271230407042,2021,0.5642972014455804,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000608,271230408031,2021,0.5238032694587852,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000609,271230407031,2021,0.5703581673000517,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000060a,271390802032,2021,0.67068840749609,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000060b,271390812003,2021,0.5030443461300467,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000060c,271390802031,2021,0.5634521410846106,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000060d,271390802033,2021,0.5931010570305303,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000060e,271390802034,2021,0.5218519147498921,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000060f,271390802021,2021,0.5966055860294551,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000610,271390802022,2021,0.5717947632970152,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000611,271230319002,2021,0.3813239197558163,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000612,271230301005,2021,0.6032212968562244,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000613,271230424012,2021,0.47976660657101294,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000614,271230416021,2021,0.5764182879612292,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000615,271230303003,2021,0.5592853760746607,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000616,271230303001,2021,0.5561739320085657,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000617,271230311001,2021,0.583446961471276,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000618,271230402001,2021,0.6405161192534263,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000619,271230417003,2021,0.6258223692881174,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000061a,271230415001,2021,0.6298202767264282,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000061b,271230409022,2021,0.48719040947255443,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000061c,271230412001,2021,0.4233348346167374,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000061d,271230411072,2021,0.4450755847165096,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000061e,271230416013,2021,0.5856181462317755,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000061f,271230420021,2021,0.42301555233380755,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000620,271230421014,2021,0.494633496734425,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000621,271230421022,2021,0.6248432248199222,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000622,271230423012,2021,0.6107319781844721,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000623,271230317021,2021,0.6012051521357216,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000624,271230317024,2021,0.48251780180582526,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000625,271230421013,2021,0.5285987265561266,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000626,271230422021,2021,0.6307139319371297,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000627,271230417002,2021,0.5493466966309518,"{""type"":""MultiPoint"",""coordinates"":[]}"
