system:index,GEOID,Year,ndvi_land,.geo
00000000000000000274,270531094001,2021,0.4271752403712173,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000275,270531094002,2021,0.4254903064464754,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000276,270531097001,2021,0.46293942766926816,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000277,270531097002,2021,0.4744625153866139,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000278,270531098001,2021,0.6026704512919434,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000279,270531098003,2021,0.5636369151743853,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027a,270531098004,2021,0.44807201876858116,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027b,270531098005,2021,0.5445745564268553,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027c,270531099002,2021,0.5248864996570533,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027d,270531099004,2021,0.6177339891027306,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027e,270531100001,2021,0.48490391172490577,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027f,270531090002,2021,0.6361988928801304,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000280,270531091001,2021,0.6071954637953318,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000281,270531055001,2021,0.4230929932921804,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000282,270531055004,2021,0.5515298092673687,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000283,270531060001,2021,0.3292607076264291,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000284,270531054001,2021,0.2407558601466196,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000285,270531060002,2021,0.420393557615103,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000286,270531062002,2021,0.5210008430634551,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000287,270531065003,2021,0.5700799537885181,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000288,270531111002,2021,0.5803861059935709,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000289,270531111004,2021,0.5479011486186405,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028a,270531112001,2021,0.5326684186571868,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028b,270531112002,2021,0.5134820202963772,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028c,270531112003,2021,0.5604618004183208,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028d,270531113001,2021,0.5348895465428225,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028e,270531113002,2021,0.568716227388454,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028f,270531113003,2021,0.6028652974518444,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000290,270531113005,2021,0.5407594451379031,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000291,270531111003,2021,0.4900776731001691,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000292,270531114001,2021,0.5977096182170402,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000293,270531114002,2021,0.5853825684211761,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000294,270531114003,2021,0.5862150754826809,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000295,270531114004,2021,0.5328656791994147,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000296,270531066001,2021,0.4639492915717727,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000297,270531066002,2021,0.5029934876845249,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000298,270531074001,2021,0.36918879258499626,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000299,270531074002,2021,0.5049947655487105,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029a,270531075002,2021,0.3796610220642084,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029b,270531076001,2021,0.5681776826729523,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029c,270531258001,2021,0.40352226101838706,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029d,270531076002,2021,0.5854706528588696,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029e,270531076003,2021,0.5085808199738656,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029f,270531080001,2021,0.3289449385317264,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a0,270531080002,2021,0.4070719592283989,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a1,270531080003,2021,0.5018323615533681,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a2,270531080004,2021,0.5323252535328947,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a3,270531086001,2021,0.48904670568292496,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a4,270531086002,2021,0.4280366710319926,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a5,270531086003,2021,0.47783307997842117,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a6,270531087003,2021,0.43542402319159196,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a7,270531088001,2021,0.4261200491299456,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a8,270531088002,2021,0.3147012436521831,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a9,270531088003,2021,0.5366969386087456,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002aa,270531088004,2021,0.5423907633947904,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ab,270531089001,2021,0.5516953048570682,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ac,270531051002,2021,0.4843147741185915,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ad,270531051003,2021,0.5716878513134737,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ae,270531052041,2021,0.21031052378398646,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002af,270531102004,2021,0.4745055319900997,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b0,270531104001,2021,0.46879196034549786,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b1,270531104002,2021,0.48800029877616075,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b2,270531100002,2021,0.4930454168783237,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b3,270531101001,2021,0.5007778633423826,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b4,270531101003,2021,0.468025851961549,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b5,270531102002,2021,0.5185646072408597,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b6,270531105003,2021,0.4322225927135031,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b7,270531105004,2021,0.5520680326735324,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b8,270531105005,2021,0.5515680918456285,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b9,270531105001,2021,0.586052164021459,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ba,270531109003,2021,0.4977866068382196,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002bb,270531109001,2021,0.4914625934069661,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002bc,270531111001,2021,0.6593376056869565,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002bd,270531067002,2021,0.4182745833454205,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002be,270531070001,2021,0.40593196141197807,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002bf,270531070003,2021,0.3851988659993167,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c0,270531260001,2021,0.3743442913384749,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c1,270190912012,2021,0.7698383397378019,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c2,270190912022,2021,0.7499081480841575,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c3,270530262062,2021,0.6287271027148948,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c4,270530262063,2021,0.7054839214882239,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c5,270530262071,2021,0.6780320312516336,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c6,270530262072,2021,0.6435639406952058,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c7,270530262081,2021,0.6133481236342203,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c8,270530263022,2021,0.6619064593219286,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c9,270530263021,2021,0.653865026234089,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ca,270530251002,2021,0.25415434188069713,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002cb,270530265051,2021,0.6100979871044109,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002cc,270530265052,2021,0.6467878694478967,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002cd,270530266114,2021,0.4619667359894315,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ce,270530266113,2021,0.5255349804945907,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002cf,270030502171,2021,0.6996369671979891,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d0,270030508183,2021,0.6370930675703259,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d1,270030508161,2021,0.5791239520289295,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d2,270030504011,2021,0.5245684612768129,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d3,270030502271,2021,0.49303756745522365,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d4,270030504012,2021,0.3793455427002016,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d5,270530260192,2021,0.5315641641936748,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d6,270530261041,2021,0.47660717307085576,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d7,270530263023,2021,0.6237090092510347,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d8,270530262022,2021,0.6548811664765254,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d9,270530268191,2021,0.5518972305095379,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002da,270030502272,2021,0.60676833358745,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002db,270030505011,2021,0.5127541047858478,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002dc,270030504022,2021,0.5877348913410446,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002dd,270030502301,2021,0.663552147663382,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002de,270030502371,2021,0.6785575342800045,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002df,271230306021,2021,0.6453951025474571,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e0,271230365004,2021,0.5626263438460108,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e1,271230405023,2021,0.6086903044578833,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e2,271230426011,2021,0.571692322767681,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e3,270530262012,2021,0.6663269349447719,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e4,270530263012,2021,0.661600746373938,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e5,270530263011,2021,0.5574641033452304,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e6,270530264043,2021,0.6325293247791275,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e7,270530267121,2021,0.5490525888837278,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e8,270530248022,2021,0.36561776082730996,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e9,270030508213,2021,0.5207762760461611,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ea,270030508211,2021,0.620423932874033,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002eb,270030508202,2021,0.6195935180400962,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ec,270030508212,2021,0.6180178104714072,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ed,270030507041,2021,0.47224577419909286,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ee,270030507021,2021,0.5644150854938143,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ef,270530266051,2021,0.624972305877076,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f0,270530266052,2021,0.5571495867292146,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f1,270530267071,2021,0.4748238973556953,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f2,270530267112,2021,0.5611719067313353,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f3,270030510011,2021,0.47509302888486865,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f4,270030508102,2021,0.5706663743997082,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f5,270030509012,2021,0.5448923602578443,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f6,270030510012,2021,0.4784688850958334,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f7,270030508181,2021,0.593162460956658,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f8,270030502352,2021,0.6904652142462446,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f9,270530268111,2021,0.6403961046632484,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002fa,270530268122,2021,0.38345636098757213,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002fb,270530268232,2021,0.5329992524033548,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002fc,270530203011,2021,0.5546601068691416,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002fd,270530268222,2021,0.6341410687160288,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002fe,270530269084,2021,0.6067050911707608,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ff,270030502161,2021,0.722262462698753,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000300,270030508191,2021,0.6649117057480665,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000301,270030508192,2021,0.5711366675258318,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000302,270030506061,2021,0.6368121943315754,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000303,270030508182,2021,0.5419434471408925,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000304,270030504021,2021,0.5666230078321438,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000305,270530272031,2021,0.6605535893846143,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000306,270530272033,2021,0.5155482132744748,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000307,270530275041,2021,0.6791608151432543,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000308,270530275031,2021,0.6469047172365521,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000309,270030502231,2021,0.6705430557734138,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030a,270030502332,2021,0.689524884477049,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030b,270030505053,2021,0.6011710061788688,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030c,270531075001,2021,0.5514808001532402,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030d,270531090001,2021,0.5415153537809304,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030e,270531056001,2021,0.23013329327494292,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030f,270530265103,2021,0.5753751075856999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000310,270530264042,2021,0.6100724263314292,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000311,270530268121,2021,0.5640856969792575,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000312,270531002003,2021,0.4732570724277955,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000313,270530006011,2021,0.5406357604341512,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000314,270530024002,2021,0.4678248108709193,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000315,270531025003,2021,0.3608467895262191,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000316,270530033002,2021,0.5083244129860424,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000317,270531052012,2021,0.38182874450852233,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000318,270531054002,2021,0.24069339323729064,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000319,270530110004,2021,0.5182744688907074,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031a,270530120033,2021,0.574925381196931,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031b,270530119983,2021,0.5524207363031678,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031c,270531115002,2021,0.49405979379059994,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031d,270531115004,2021,0.4941493739744591,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031e,270530209033,2021,0.5632015853638087,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031f,270530222002,2021,0.6631412027870119,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000320,270530240062,2021,0.5482462636052656,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000321,270530239013,2021,0.6181024104667333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000322,271630705021,2021,0.6758938198001712,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000323,270530260153,2021,0.5228576344075191,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000324,270530260202,2021,0.553796383240861,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000325,270530260211,2021,0.6617966224208219,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000326,270530266091,2021,0.6432865643664121,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000327,270530262083,2021,0.6825053774674887,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000328,270530266063,2021,0.6769916747782758,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000329,270530267061,2021,0.6621886813865523,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032a,270530268223,2021,0.6063009263496911,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032b,270530268231,2021,0.5569484118659125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032c,270530268192,2021,0.42734582920040093,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032d,270531257003,2021,0.5245193019782846,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032e,270531012003,2021,0.5099775812135519,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032f,270370607092,2021,0.6506301997370975,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000330,271390812001,2021,0.7787521536319676,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000331,271230303004,2021,0.564648783946281,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000332,271230424024,2021,0.5906866675349647,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000333,271390806002,2021,0.5296813584466064,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000334,270370607093,2021,0.6117553203790673,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000335,270370607102,2021,0.544467214616849,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000336,270370607131,2021,0.6137482474752403,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000337,270370607502,2021,0.6161015753217862,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000338,270370607252,2021,0.5819864565129491,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000339,270370607261,2021,0.6547591068179455,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033a,271390804002,2021,0.5248767491409891,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033b,271390805002,2021,0.5356575390127225,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033c,271390807001,2021,0.6313000846324944,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033d,271390809032,2021,0.7144844069834705,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033e,271390809052,2021,0.6488878539971162,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033f,271390812002,2021,0.5317610557795392,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000340,271230307041,2021,0.5921700310298476,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000341,271230419001,2021,0.5953819675008873,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000342,271230407061,2021,0.6697173956913274,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000343,271230324002,2021,0.5362713823299942,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000344,271230407043,2021,0.6512400693379125,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000345,271230345002,2021,0.5452225850721698,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000346,271230352002,2021,0.5497176949665248,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000347,271230375006,2021,0.5387439450931779,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000348,271230407071,2021,0.6561211536841225,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000349,271230424023,2021,0.5866927797811026,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034a,271230403011,2021,0.6413224231495497,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034b,271230371004,2021,0.5185775160007143,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034c,271230306023,2021,0.5517779759852645,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034d,271230350001,2021,0.5572069396946107,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034e,271230411052,2021,0.62041162478723,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034f,271230317022,2021,0.6015295046087117,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000350,271230310003,2021,0.4679432742379671,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000351,271230414003,2021,0.5922244163879633,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000352,271230308002,2021,0.4834520277498067,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000353,271230333003,2021,0.5708948172643158,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000354,271230375003,2021,0.5332811173991624,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000355,271230353004,2021,0.5300951586411451,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000356,271230365001,2021,0.49683957344545343,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000357,271230423022,2021,0.5008382550158084,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000358,271230406013,2021,0.6645239615916289,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000359,271230322002,2021,0.48296981788788684,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035a,270190912021,2021,0.7871005100934395,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035b,270190911002,2021,0.6966209826695482,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035c,270190904012,2021,0.7197908140815132,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035d,271230372003,2021,0.5061978231395137,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035e,271230305004,2021,0.49198734657284654,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035f,271230410022,2021,0.5969969353392628,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000360,271230352003,2021,0.5721749131158224,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000361,271230317012,2021,0.5196757431437613,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000362,271230347011,2021,0.5926259726228429,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000363,271230325002,2021,0.472345962903245,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000364,271230326002,2021,0.49886963549944885,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000365,271230364002,2021,0.49698073372943874,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000366,271230321001,2021,0.4157566230782516,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000367,271230411042,2021,0.6120206679931447,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000368,271230340002,2021,0.5309239354364451,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000369,271230423021,2021,0.6086331309835376,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036a,271230310004,2021,0.47737287626214214,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036b,270370607142,2021,0.6315700107151218,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036c,270370607382,2021,0.5702545843180984,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036d,270370607482,2021,0.6662690903051609,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036e,270370607381,2021,0.6280556163286419,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036f,270370607141,2021,0.6627310424665889,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000370,270370607132,2021,0.6354630893440455,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000371,270370607371,2021,0.6482306787266903,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000372,270370607111,2021,0.6190092744517217,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000373,270370607112,2021,0.4172348598485526,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000374,270370607101,2021,0.5925365513852789,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000375,270370608131,2021,0.6366425035971499,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000376,270370607462,2021,0.6010014622594687,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000377,270370607392,2021,0.4347946896624572,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000378,270370607452,2021,0.5013214565546679,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000379,270370607341,2021,0.6841547329638721,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037a,270370608063,2021,0.6231736619650725,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037b,270370607292,2021,0.5703614280550108,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037c,270370607331,2021,0.5845432121627291,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037d,270370607281,2021,0.5697970632706976,"{""type"":""MultiPoint"",""coordinates"":[]}"
