system:index,GEOID10,Year,ndvi_land,.geo
000000000000000001de,270370608281,2021,0.37004708243229495,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001df,270370610071,2021,0.49287141684396063,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e0,270370610072,2021,0.5572535475629002,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e1,270370610051,2021,0.5879989441315696,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e2,270370610081,2021,0.5218219235921328,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e3,270370610052,2021,0.5154811830466243,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e4,270030511031,2021,0.5786367580711853,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e5,270030511032,2021,0.6180438141127932,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e6,270030507043,2021,0.5439699264671151,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e7,270030507042,2021,0.5969942626403366,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e8,270030507044,2021,0.5729579046532366,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e9,270030507045,2021,0.522253869298001,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ea,270030506073,2021,0.558215150401002,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001eb,270030506083,2021,0.6241968402490055,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ec,270030506074,2021,0.5736022918308178,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ed,270030507062,2021,0.5808736825501882,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ee,270030507063,2021,0.4592372054761291,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ef,270030507061,2021,0.584501275176667,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f0,270030507072,2021,0.6687068182966758,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f1,270030506091,2021,0.46454948641000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f2,270190912012,2021,0.6727790267290057,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f3,270190904011,2021,0.7234976889565984,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f4,270190905031,2021,0.6845985569525266,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f5,270190912021,2021,0.7871001710523472,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f6,270190910001,2021,0.6614084732409764,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f7,270190912022,2021,0.7498996121412645,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f8,270190903012,2021,0.6622279072013174,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f9,270370607302,2021,0.6317815745647882,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fa,270370607321,2021,0.622250739988516,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fb,270370607322,2021,0.6195498770762243,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fc,270370607323,2021,0.5971402483195665,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fd,270370607312,2021,0.6486448369150499,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fe,270370607212,2021,0.561721262708967,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ff,270370607211,2021,0.44112305687984216,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000200,270370607491,2021,0.5669274543301582,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000201,270370607503,2021,0.5406416517858159,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000202,270370607502,2021,0.6161188885281336,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000203,270370607354,2021,0.5848667318942012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000204,270370607352,2021,0.562198966226506,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000205,270370607441,2021,0.5621060243333194,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000206,270370609041,2021,0.7069756673272222,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000207,270370614011,2021,0.7595532859118799,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000208,270370614021,2021,0.7440265425444048,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000209,270370606061,2021,0.6387320545434823,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020a,270370608251,2021,0.6624587818482738,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020b,270370608183,2021,0.5845988461353777,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020c,270370608193,2021,0.6336354473559568,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020d,270370605093,2021,0.6191602132438135,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020e,270030512011,2021,0.42595887780729835,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020f,270030512012,2021,0.41435870483625525,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000210,270030512013,2021,0.4895920585967007,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000211,270030512023,2021,0.46910058432538826,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000212,270030512022,2021,0.5078637891845235,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000213,270030512021,2021,0.5444006899480146,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000214,270030512031,2021,0.5753047400776005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000215,270030512033,2021,0.5989560163493157,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000216,270030512062,2021,0.33760206960941574,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000217,270030513053,2021,0.42425041830062127,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000218,270030501091,2021,0.6638574012166748,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000219,270030501093,2021,0.6732193968453002,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021a,270030506092,2021,0.6049671700691249,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021b,270030506093,2021,0.43601264379916216,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021c,270030516001,2021,0.698391743072591,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021d,270030516002,2021,0.7040552926567779,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021e,270030501142,2021,0.6863534404908178,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021f,270030501111,2021,0.6873867776190001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000220,270030501113,2021,0.7051397320610516,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000221,270030502241,2021,0.6766073866264768,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000222,270190902001,2021,0.7627730454485624,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000223,270190910003,2021,0.6008985105788782,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000224,270190910004,2021,0.6360220902190712,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000225,270190901002,2021,0.7062303506154378,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000226,270190909001,2021,0.5827073456023314,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000227,270190901003,2021,0.5693955498085027,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000228,270190908004,2021,0.6776280546762607,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000229,270190910002,2021,0.6238004163045026,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022a,270190901001,2021,0.7522257639365402,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022b,270370609043,2021,0.5307067992826252,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022c,270370611022,2021,0.5832620698982267,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022d,270370609042,2021,0.5971105209332374,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022e,270370611051,2021,0.5396957564271365,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022f,270370611023,2021,0.6788061615142614,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000230,270370611021,2021,0.5616516708329101,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000231,270370611072,2021,0.7059324015771175,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000232,270370611062,2021,0.5154095433245347,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000233,270370611052,2021,0.5769998182715417,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000234,270370611081,2021,0.4946243133990574,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000235,270370611083,2021,0.6819240000439823,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000236,270370608141,2021,0.5265136395958604,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000237,270370606033,2021,0.6768488098798348,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000238,270370606041,2021,0.6253331096194336,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000239,270370608202,2021,0.5814065986579862,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023a,270370607253,2021,0.6496985865203871,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023b,270370614022,2021,0.7640582901694053,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023c,270370607161,2021,0.582935700043013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023d,270370601044,2021,0.5578779077269351,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023e,270370607282,2021,0.5907365252028586,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023f,270530266111,2021,0.6066639694928267,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000240,270530268092,2021,0.46055322100801815,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000241,270530265144,2021,0.4482029304325219,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000242,270530265082,2021,0.6354554566283948,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000243,270530265081,2021,0.5572132175263201,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000244,270530265091,2021,0.6173949699425825,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000245,270531056001,2021,0.228037209517792,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000246,270530265103,2021,0.576796095273929,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000247,270530264042,2021,0.6082401200298576,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000248,270530264022,2021,0.6018953780384291,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000249,270530264031,2021,0.45601241017866684,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024a,270530268121,2021,0.5462352932286376,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024b,270531002003,2021,0.47621944472330124,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024c,270530006011,2021,0.5022635477000477,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024d,270530024002,2021,0.46779935432837433,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024e,270531025002,2021,0.37927252104692877,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024f,270531025003,2021,0.3609917506364883,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000250,270530033002,2021,0.4805036177194068,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000251,270531052012,2021,0.34021624082277574,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000252,270531018002,2021,0.4245404579824171,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000253,270531013001,2021,0.5148925624126616,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000254,270531257002,2021,0.5126097902037724,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000255,270531021001,2021,0.46723130789856715,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000256,270531021002,2021,0.5235948759448175,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000257,270530017001,2021,0.4618977326589822,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000258,270531021003,2021,0.49081041194215586,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000259,270530017002,2021,0.444924703613322,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025a,270531020001,2021,0.5120116485697771,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025b,270531023002,2021,0.3439478715681746,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025c,270531023001,2021,0.3174049460482712,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025d,270531025001,2021,0.4912575702134909,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025e,270531026001,2021,0.4635870080071752,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025f,270531026002,2021,0.411069972704273,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000260,270531019001,2021,0.49288486055330105,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000261,270531029001,2021,0.4398074192712432,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000262,270531028001,2021,0.5142114345946178,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000263,270530218002,2021,0.6014285184159595,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000264,270530219001,2021,0.4579879075959838,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000265,270530219002,2021,0.5984538463008752,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000266,270530219003,2021,0.5649078601230642,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000267,270530269072,2021,0.5626251359336261,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000268,270530272014,2021,0.6920520257669506,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000269,270530232001,2021,0.6566974850731814,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026a,270530232002,2021,0.5773961200623771,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026b,270530232003,2021,0.5023299374590607,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026c,270530262061,2021,0.6594292757986853,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026d,270530262063,2021,0.6611843774820692,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026e,270530262072,2021,0.6434299489943004,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026f,270530262071,2021,0.6774144431526862,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000270,270530262081,2021,0.6137260411234894,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000271,270530262082,2021,0.6780898518635101,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000272,270530263021,2021,0.6663572386260064,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000273,270530263022,2021,0.6729011142698741,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000274,270530265101,2021,0.4928698278480071,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000275,270530265102,2021,0.6188608844167555,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000276,270530265111,2021,0.4357865920245731,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000277,270530265112,2021,0.6190949114898778,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000278,270530265142,2021,0.5087926010469161,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000279,270530265127,2021,0.46679705024716567,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027a,270530265123,2021,0.6478710054038244,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027b,270530266123,2021,0.5964091613161406,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027c,270530038002,2021,0.3956852025035812,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027d,270531054002,2021,0.28927432673694115,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027e,270530084002,2021,0.4368754329049297,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027f,270530110004,2021,0.5190653603654583,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000280,270530120033,2021,0.551652238631964,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000281,270530119983,2021,0.544108578356757,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000282,270531115002,2021,0.5004455977135703,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000283,270531115004,2021,0.49295068947107634,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000284,270530267154,2021,0.6510281975242029,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058e,270530262021,2021,0.6608808557551901,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058f,270530262053,2021,0.6355129784318984,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000590,270530262052,2021,0.6588369200341907,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000591,270530262051,2021,0.6854928637242983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000592,270530262062,2021,0.6727941044621013,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000593,270530273004,2021,0.6457513767994737,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000594,270530267022,2021,0.38213619481810934,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000595,270530267021,2021,0.4747588232661408,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000596,271390809063,2021,0.6305847775940636,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000597,271390802051,2021,0.6588114915401015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000598,271390809032,2021,0.6356187479661899,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000599,271390809043,2021,0.6207650238085988,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059a,271390809041,2021,0.5640871461013763,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059b,271230412003,2021,0.5239040805113985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059c,271230366003,2021,0.5175935511968203,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059d,271230367002,2021,0.5150211411318767,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059e,271230366002,2021,0.6042686131975883,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059f,271230353003,2021,0.5342952656092814,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a0,271230421011,2021,0.4764978569043015,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a1,271230347011,2021,0.5926045499123498,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a2,271230318014,2021,0.5906040359869292,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a3,271230368002,2021,0.5313546294205614,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a4,271230415002,2021,0.5692099782294567,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a5,271230408033,2021,0.6564144894033701,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a6,271230423023,2021,0.6171037404279957,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a7,271230421012,2021,0.555783106417621,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a8,271230408021,2021,0.5861332193526737,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a9,271230408034,2021,0.6252691516487793,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005aa,271230338001,2021,0.5061168302179905,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ab,271230338002,2021,0.5098622292933163,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ac,271230375001,2021,0.6666511490171623,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ad,271230376022,2021,0.6780476881466907,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ae,271230424011,2021,0.5602963613778603,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005af,271230401001,2021,0.634563758741761,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b0,271230407071,2021,0.6607738586751767,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b1,271230407073,2021,0.533092812374486,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b2,271230424024,2021,0.5962086752534064,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b3,271230424021,2021,0.6295093086375133,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b4,271230428001,2021,0.36803501504903063,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b5,271230315001,2021,0.4560627758501981,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b6,271230342011,2021,0.21039684267572675,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b7,271230342023,2021,0.24303954120299204,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b8,271230428002,2021,0.3927016546516776,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b9,271230330001,2021,0.46814097517055125,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ba,271230344001,2021,0.4689988114945592,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005bb,271230372004,2021,0.5411147397536333,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005bc,271230342021,2021,0.1835503730678827,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005bd,271230342022,2021,0.23275891044629268,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005be,271230401004,2021,0.6751308912994838,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005bf,271230406043,2021,0.4608327157885438,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c0,271230407063,2021,0.6610509657664659,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c1,271230411032,2021,0.4881412746538345,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c2,271230404021,2021,0.5878699533239713,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c3,271230406031,2021,0.6547158468950963,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c4,271230403022,2021,0.5987716366311573,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c5,271230405023,2021,0.6086441134606791,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c6,271230426021,2021,0.6074576570905011,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c7,271230426011,2021,0.5614361743337627,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c8,271230403011,2021,0.6416828366214813,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c9,271230430001,2021,0.6141503911030131,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ca,271230430006,2021,0.5580560448133527,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005cb,271239800001,2021,0.5312610103964872,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005cc,271230346011,2021,0.6057176496188049,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005cd,271230374023,2021,0.528136437408387,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ce,271230374021,2021,0.6158416321344624,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005cf,271230425014,2021,0.5995094781844278,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d0,271230425013,2021,0.5947052271790602,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d1,271230349001,2021,0.5035297255278937,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d2,271230376023,2021,0.3648535940470235,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d3,271230376021,2021,0.416334176842246,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d4,271230376024,2021,0.35687785277474404,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d5,271230429001,2021,0.5309438062556846,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d6,271390806001,2021,0.538950455430197,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d7,271230403021,2021,0.6034970043396496,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d8,271230317023,2021,0.5724552984665783,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d9,271230409021,2021,0.493571936457256,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005da,271230401005,2021,0.6181854755613908,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005db,271230407041,2021,0.578097797276111,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005dc,271230407032,2021,0.6462564580850734,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005dd,271230407043,2021,0.6459888077629605,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005de,271230408011,2021,0.5790815963287851,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005df,271230408012,2021,0.5476245737281555,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e0,271230346022,2021,0.5264804248472321,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e1,271230346023,2021,0.5593811900032386,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e2,271230346013,2021,0.5437341433139122,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e3,271230346021,2021,0.5257345337006181,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e4,271230430005,2021,0.5441634758668762,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e5,271230427002,2021,0.5305349447369514,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e6,271230426013,2021,0.5153224461050483,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e7,271230426012,2021,0.5627600165150587,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e8,271230332001,2021,0.3662501950171178,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e9,271230366001,2021,0.6276760991108692,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ea,271230367001,2021,0.5962069142431408,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005eb,271230425032,2021,0.6544574191271813,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ec,271390811002,2021,0.7436446985120547,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ed,271390813001,2021,0.7768110440685302,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ee,271390810002,2021,0.7002419033963769,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ef,271390812001,2021,0.7623616490062057,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f0,271390812002,2021,0.6280897886699207,"{""type"":""MultiPoint"",""coordinates"":[]}"
