tract_string,variable,raw_value,COUNT,z_score,name,type,interpret_high_value,weights_nominal,weights_scaled,weights_rank,overall_rank
27037061001,prim_flood,0.046,704,-0.4354247520897047,% developed acres in primary flood zone,environment,high_opportunity,1.796875,3.316270735718759,3.2954545454545454,232
27037061001,p_0017,0.255,703,0.4082486551652018,% people age 17 or younger,people,high_opportunity,5.345911949685535,6.584544347068489,6.62873399715505,466
27037061001,p_65up,0.135,703,-0.06616291892795187,% people age 65 or older,people,high_opportunity,3.0133928571428577,4.736240592340054,5.149359886201992,362
27037061001,avg_temp,83.219,704,-2.045046759753361,Land surface temp on hot summer day,environment,high_opportunity,0.9677884615384573,0.20425124183141719,0.26988636363636365,19
27037061001,phhi_qntl1,0.095,700,-0.8909993208619564,"% households with annual income less than $35,000",people,high_opportunity,0.9649122807017545,1.8646476728807726,1.7714285714285714,124
27037061001,green_roof,865.13,702,0.12290831196340427,Water holding potential of green roofs on commercial bldgs,environment,high_opportunity,1.010322455290624,5.489101482295327,7.321937321937321,514
27037061001,env_cancer,22.128,703,-1.9086803950734694,Lifetime cancer risk from air toxics,people,high_opportunity,1.9001267656646141,0.281516668678855,0.4267425320056899,30
27037061001,luse_green,0.109,704,0.08359014817820228,NA,NA,NA,NA,NA,NA,NA
27037061001,pbipoc,0.049000000000000044,703,-1.122540549802519,% people of color,people,high_opportunity,0.40289256198347145,1.3081633824506618,0.41251778093883357,29
27037061003,ppov185,0.019,700,-1.230652857891823,% people whose family income is <185% of the federal poverty threshold,people,high_opportunity,0.01183431952662723,1.0922636338038882,0.02857142857142857,2
27037061003,prim_flood,0.085,704,0.6373518086941191,% developed acres in primary flood zone,environment,high_opportunity,3.3203125,7.380521443575399,7.883522727272727,555
27037061003,p_0017,0.262,703,0.5134975881109247,% people age 17 or younger,people,high_opportunity,5.4926624737945495,6.9619835125051495,7.112375533428165,500
27037061003,p_65up,0.132,703,-0.11587349820085922,% people age 65 or older,people,high_opportunity,2.9464285714285716,4.538763997802106,4.80796586059744,338
27037061003,avg_temp,85.074,704,-1.6039690973799694,Land surface temp on hot summer day,environment,high_opportunity,1.8596153846153824,0.5436043223503217,0.7244318181818182,51
27037061003,phhi_qntl1,0.077,700,-1.0302421388469818,"% households with annual income less than $35,000",people,high_opportunity,0.7393483709273183,1.5144817655534968,1.1285714285714286,79
27037061003,green_roof,2763.18,702,2.0744832204578683,Water holding potential of green roofs on commercial bldgs,environment,high_opportunity,3.2319503342303104,9.809827722375656,9.658119658119658,678
27037061003,env_cancer,25.418,703,-0.9103135432644072,Lifetime cancer risk from air toxics,people,high_opportunity,3.389623324882289,1.8132858907748886,1.9061166429587482,134
27037061003,luse_green,0.026,704,-0.8192452563224839,NA,NA,NA,NA,NA,NA,NA
27037061003,pbipoc,0.05600000000000005,703,-1.089025065968165,% people of color,people,high_opportunity,0.47520661157024835,1.3807141610081124,0.5689900426742532,40
27037061004,ppov185,0.081,700,-0.8309048298063121,% people whose family income is <185% of the federal poverty threshold,people,high_opportunity,0.7455621301775148,2.030136974958792,1.8571428571428572,130
27037061004,prim_flood,0.065,704,0.08720998265113251,% developed acres in primary flood zone,environment,high_opportunity,2.5390625,5.347476977084562,6.051136363636363,426
27037061004,p_0017,0.286,703,0.8743510724962598,% people age 17 or younger,people,high_opportunity,5.9958071278826,8.090364530575652,8.364153627311522,588
27037061004,p_65up,0.096,703,-0.712400449475747,% people age 65 or older,people,high_opportunity,2.142857142857143,2.3810841864427768,2.418207681365576,170
27037061004,avg_temp,90.645,704,-0.279309443966408,Land surface temp on hot summer day,environment,high_opportunity,4.537980769230766,3.9000367967448657,3.6221590909090913,255
27037061004,phhi_qntl1,0.031,700,-1.3860848959198242,"% households with annual income less than $35,000",people,high_opportunity,0.16290726817042608,0.8286049092885689,0.07142857142857142,5
27037061004,green_roof,490.69,702,-0.2620908760119742,Water holding potential of green roofs on commercial bldgs,environment,high_opportunity,0.5720482565128384,3.966256904360925,5.4415954415954415,382
27037061004,env_cancer,25.006,703,-1.0353369909681558,Lifetime cancer risk from air toxics,people,high_opportunity,3.20309670409272,1.502557801858174,1.7496443812233287,123
27037061004,luse_green,0.189,704,0.9537929476969359,NA,NA,NA,NA,NA,NA,NA
27037061004,pbipoc,0.128,703,-0.744294375100526,% people of color,people,high_opportunity,1.21900826446281,2.2834920173316413,2.460881934566145,173
27037061005,ppov185,0.265,700,0.3554441567700431,% people whose family income is <185% of the federal poverty threshold,people,high_opportunity,2.9230769230769234,6.388715633136708,7.2714285714285705,509
27037061005,prim_flood,0.086,704,0.664858899996268,% developed acres in primary flood zone,environment,high_opportunity,3.3593749999999996,7.469296271832292,8.053977272727273,567
27037061005,p_0017,0.277,703,0.7390310158517597,% people age 17 or younger,people,high_opportunity,5.807127882599582,7.700559180506237,7.923186344238976,557
27037061005,p_65up,0.093,703,-0.7621110287486543,% people age 65 or older,people,high_opportunity,2.0758928571428568,2.2299687051922366,2.2190611664295874,156
27037061005,avg_temp,92.718,704,0.2136037604001911,Land surface temp on hot summer day,environment,high_opportunity,5.534615384615385,5.845719666481051,5.539772727272727,390
27037061005,phhi_qntl1,0.257,700,0.3621860410032714,"% households with annual income less than $35,000",people,high_opportunity,2.9949874686716798,6.413934949363633,7.142857142857143,500
27037061005,green_roof,111.29,702,-0.6521899357220976,Water holding potential of green roofs on commercial bldgs,environment,high_opportunity,0.12796848133846628,2.5713932582210406,1.225071225071225,86
27037061005,env_cancer,24.732,703,-1.1184836527905522,Lifetime cancer risk from air toxics,people,high_opportunity,3.0790474465773263,1.3168024223086472,1.5078236130867708,106
27037061005,luse_green,0.043,704,-0.634327161424753,NA,NA,NA,NA,NA,NA,NA
27037061005,pbipoc,0.236,703,-0.22719833879906712,% people of color,people,high_opportunity,2.3347107438016526,4.101347596847042,5.405405405405405,380
27037061007,ppov185,0.105,700,-0.6761636576441787,% people whose family income is <185% of the federal poverty threshold,people,high_opportunity,1.029585798816568,2.494683718459392,2.7714285714285714,194
27037061007,prim_flood,0.069,704,0.1972383478597299,% developed acres in primary flood zone,environment,high_opportunity,2.6953125,5.781794886273001,6.392045454545454,450
27037061007,p_0017,0.239,703,0.16767966557497793,% people age 17 or younger,people,high_opportunity,5.010482180293501,5.665823529029752,5.761024182076814,405
27037061007,p_65up,0.105,703,-0.5632687116570252,% people age 65 or older,people,high_opportunity,2.34375,2.8662596015505275,2.8449502133712663,200
27037061007,avg_temp,93.965,704,0.510112571709958,Land surface temp on hot summer day,environment,high_opportunity,6.134134615384617,6.950137009262223,6.676136363636363,470
27037061007,phhi_qntl1,0.109,700,-0.7826993513180479,"% households with annual income less than $35,000",people,high_opportunity,1.1403508771929824,2.1690184162887745,2.314285714285714,162
27037061007,green_roof,345.79,702,-0.4110770482628885,Water holding potential of green roofs on commercial bldgs,environment,high_opportunity,0.4024458331528845,3.405080195066068,4.045584045584046,284
27037061007,env_cancer,24.558,703,-1.171284817597475,Lifetime cancer risk from air toxics,people,high_opportunity,3.000271640709888,1.2074215600457092,1.3798008534850639,97
27037061007,luse_green,0.055,704,-0.5037967414969429,NA,NA,NA,NA,NA,NA,NA
27037061007,pbipoc,0.131,703,-0.7299305963143744,% people of color,people,high_opportunity,1.25,2.327163045069151,2.532005689900427,178
27037061008,ppov185,0.181,700,-0.18614994579742342,% people whose family income is <185% of the federal poverty threshold,people,high_opportunity,1.9289940828402368,4.261635876292201,5.371428571428572,376
27037061008,prim_flood,0.079,704,0.472309260881223,% developed acres in primary flood zone,environment,high_opportunity,3.0859375,6.8164696944805385,7.471590909090909,526
27037061008,p_0017,0.257,703,0.43831977886397977,% people age 17 or younger,people,high_opportunity,5.387840670859539,6.694227549680168,6.799431009957326,478
27037061008,p_65up,0.18,703,0.6794957701656575,% people age 65 or older,people,high_opportunity,4.017857142857142,7.515881065930294,7.738264580369844,544
27037061008,avg_temp,92.413,704,0.14108155715281265,Land surface temp on hot summer day,environment,high_opportunity,5.387980769230767,5.560972434120149,5.184659090909091,365
27037061008,phhi_qntl1,0.286,700,0.5865216922013675,"% households with annual income less than $35,000",people,high_opportunity,3.3583959899749374,7.212375056888851,7.928571428571428,555
27037061008,green_roof,240.4,702,-0.5194390406267523,Water holding potential of green roofs on commercial bldgs,environment,high_opportunity,0.2790890395165453,3.0172730619314967,2.849002849002849,200
27037061008,env_cancer,25.091,703,-1.0095433185050033,Lifetime cancer risk from air toxics,people,high_opportunity,3.2415791379934813,1.5635706880471758,1.806543385490754,127
27037061008,luse_green,0.192,704,0.9864255526788884,NA,NA,NA,NA,NA,NA,NA
27037061008,pbipoc,0.17900000000000005,703,-0.500110135735948,% people of color,people,high_opportunity,1.745867768595042,3.084987648198083,3.840682788051209,270
27037061009,ppov185,0.07,700,-0.9018278670472897,% people whose family income is <185% of the federal poverty threshold,people,high_opportunity,0.6153846153846155,1.8357415699551076,1.5428571428571427,108
27037061009,prim_flood,0.075,704,0.3622808956726256,% developed acres in primary flood zone,environment,high_opportunity,2.9296875,6.414289335089375,7.017045454545454,494
27037061009,p_0017,0.355,703,1.9118048401040995,% people age 17 or younger,people,high_opportunity,7.4423480083857445,9.72049384627557,9.7724039829303,687
27037061009,p_65up,0.07,703,-1.1432254698409436,% people age 65 or older,people,high_opportunity,1.5625,1.2647249500014859,1.1522048364153628,81
27037061009,avg_temp,90.958,704,-0.20488501899450925,Land surface temp on hot summer day,environment,high_opportunity,4.688461538461537,4.188309800224975,3.90625,275
27037061009,phhi_qntl1,0.07,700,-1.084392123618936,"% households with annual income less than $35,000",people,high_opportunity,0.6516290726817043,1.3909548725064487,0.8999999999999999,63
27037061009,green_roof,226.75,702,-0.5334739698967659,Water holding potential of green roofs on commercial bldgs,environment,high_opportunity,0.26311199963481047,2.9685276259886084,2.678062678062678,188
27037061009,env_cancer,24.947,703,-1.0532408342072852,Lifetime cancer risk from air toxics,people,high_opportunity,3.176385367620427,1.4611531392307688,1.6927453769559033,119
27037061009,luse_green,0.071,704,-0.32975618159319625,NA,NA,NA,NA,NA,NA,NA
27037061009,pbipoc,0.17400000000000004,703,-0.5240497670462007,% people of color,people,high_opportunity,1.6942148760330582,3.001219628896308,3.6842105263157894,259
27037061102,ppov185,0.249,700,0.25228337532862083,% people whose family income is <185% of the federal poverty threshold,people,high_opportunity,2.7337278106508878,5.995889814008323,6.8999999999999995,483
27037061102,prim_flood,0.048,704,-0.380410569485406,% developed acres in primary flood zone,environment,high_opportunity,1.875,3.5182033500948218,3.678977272727273,259
27037061102,p_0017,0.195,703,-0.4938850557981369,% people age 17 or younger,people,high_opportunity,4.088050314465409,3.10693679618217,2.503556187766714,176
27037061102,p_65up,0.184,703,0.745776542529534,% people age 65 or older,people,high_opportunity,4.107142857142857,7.720987938095819,7.951635846372689,559
27037061102,avg_temp,87.045,704,-1.1353092200010184,Land surface temp on hot summer day,environment,high_opportunity,2.807211538461538,1.2812289022880354,1.4488636363636365,102
27037061102,phhi_qntl1,0.29,700,0.6174645406424842,"% households with annual income less than $35,000",people,high_opportunity,3.408521303258145,7.315358185139091,8,560
27037061102,green_roof,750.42,702,0.004963496097963397,Water holding potential of green roofs on commercial bldgs,environment,high_opportunity,0.876056796328441,5.019801403215287,6.951566951566952,488
27037061102,env_cancer,23.889,703,-1.3742961926309898,Lifetime cancer risk from air toxics,people,high_opportunity,2.6973922491850777,0.8467487392343022,1.1522048364153628,81
27037061102,luse_green,0.149,704,0.518691547937569,NA,NA,NA,NA,NA,NA,NA
27037061102,pbipoc,0.14800000000000002,703,-0.648535849859515,% people of color,people,high_opportunity,1.425619834710744,2.5831921575336096,3.029871977240398,213
27037061105,ppov185,0.183,700,-0.17325484811724565,% people whose family income is <185% of the federal poverty threshold,people,high_opportunity,1.9526627218934913,4.312255564401161,5.442857142857143,381
27037061105,prim_flood,0.049,704,-0.3529034781832567,% developed acres in primary flood zone,environment,high_opportunity,1.9140625,3.6208040159127957,3.8778409090909087,273
27037061105,p_0017,0.229,703,0.017324047081088426,% people age 17 or younger,people,high_opportunity,4.80083857442348,5.069109491579022,5.1066856330014225,359
27037061105,p_65up,0.156,703,0.28181113598239915,% people age 65 or older,people,high_opportunity,3.4821428571428568,6.10955834201204,6.543385490753911,460
27037061105,avg_temp,92.416,704,0.14179489029950818,Land surface temp on hot summer day,environment,high_opportunity,5.389423076923075,5.563789898803679,5.198863636363637,366
27037061105,phhi_qntl1,0.231,700,0.16105752613601265,"% households with annual income less than $35,000",people,high_opportunity,2.6691729323308278,5.639759536633218,6.5,455
27037061105,green_roof,380.35,702,-0.3755424581111176,Water holding potential of green roofs on commercial bldgs,environment,high_opportunity,0.442897591271035,3.536285380406423,4.43019943019943,311
27037061105,env_cancer,22.929,703,-1.665612963979531,Lifetime cancer risk from air toxics,people,high_opportunity,2.2627671133647222,0.4789526367609024,0.6827880512091039,48
27037061105,luse_green,0.042,704,-0.6452046964187371,NA,NA,NA,NA,NA,NA,NA
27037061105,pbipoc,0.10899999999999999,703,-0.8352649740794864,% people of color,people,high_opportunity,1.0227272727272725,2.0178426688465696,1.9203413940256044,135
27037061106,ppov185,0.153,700,-0.3666813133199122,% people whose family income is <185% of the federal poverty threshold,people,high_opportunity,1.5976331360946747,3.5692837346252873,4.671428571428572,327
27037061106,prim_flood,0.024,704,-1.0405807607369897,% developed acres in primary flood zone,environment,high_opportunity,0.9375,1.4903508209260115,1.1931818181818183,84
27037061106,p_0017,0.194,703,-0.5089206176475258,% people age 17 or younger,people,high_opportunity,4.067085953878407,3.0540393378401296,2.4324324324324325,171
27037061106,p_65up,0.213,703,1.226312142167638,% people age 65 or older,people,high_opportunity,4.754464285714286,8.899593830997317,9.046941678520625,636
27037061106,avg_temp,91.801,704,-0.0044384047730701365,Land surface temp on hot summer day,environment,high_opportunity,5.09375,4.982293384919945,4.616477272727273,325
27037061106,phhi_qntl1,0.257,700,0.3621860410032714,"% households with annual income less than $35,000",people,high_opportunity,2.9949874686716798,6.413934949363633,7.142857142857143,500
27037061106,green_roof,546.25,702,-0.20496408698325924,Water holding potential of green roofs on commercial bldgs,environment,high_opportunity,0.6370800759875039,4.188000918751362,5.84045584045584,410
27037061106,env_cancer,22.817,703,-1.6995999206368604,Lifetime cancer risk from air toxics,people,high_opportunity,2.2120608475190147,0.44603102651171556,0.6401137980085349,45
27037061106,luse_green,0.065,704,-0.3950213915571012,NA,NA,NA,NA,NA,NA,NA
27037061106,pbipoc,0.08199999999999996,703,-0.9645389831548513,% people of color,people,high_opportunity,0.7438016528925616,1.6738788688547777,1.12375533428165,79
27037061107,ppov185,0.06,700,-0.9663033554481786,% people whose family income is <185% of the federal poverty threshold,people,high_opportunity,0.4970414201183432,1.6694620376372806,0.942857142857143,66
27037061107,prim_flood,0.058,704,-0.10533965646391272,% developed acres in primary flood zone,environment,high_opportunity,2.265625,4.580531483486373,5.142045454545454,362
27037061107,p_0017,0.211,703,-0.2533160662079134,% people age 17 or younger,people,high_opportunity,4.423480083857442,4.000119909324926,3.5419630156472257,249
27037061107,p_65up,0.201,703,1.027469825076009,% people age 65 or older,people,high_opportunity,4.486607142857143,8.479003564617912,8.634423897581792,607
27037061107,avg_temp,86.176,704,-1.3419380548271511,Land surface temp on hot summer day,environment,high_opportunity,2.3894230769230766,0.8980804077713633,1.1363636363636362,80
27037061107,phhi_qntl1,0.153,700,-0.4423280184657638,"% households with annual income less than $35,000",people,high_opportunity,1.6917293233082709,3.2912592936411764,3.8,266
27037061107,green_roof,232.35,702,-0.5277160501962475,Water holding potential of green roofs on commercial bldgs,environment,high_opportunity,0.2696666826632145,2.9884821579060707,2.7777777777777777,195
27037061107,env_cancer,22.681,703,-1.7408697965779034,Lifetime cancer risk from air toxics,people,high_opportunity,2.150488953277798,0.4085320202445627,0.5689900426742532,40
27037061107,luse_green,0.027,704,-0.8083677213284998,NA,NA,NA,NA,NA,NA,NA
27037061107,pbipoc,0.025000000000000022,703,-1.237450780091732,% people of color,people,high_opportunity,0.15495867768595056,1.0795988827470568,0.02844950213371266,2
27037061108,ppov185,0.205,700,-0.03140877363529021,% people whose family income is <185% of the federal poverty threshold,people,high_opportunity,2.21301775147929,4.874717721277467,5.985714285714286,419
27037061108,prim_flood,0.07,704,0.22474543916187925,% developed acres in primary flood zone,environment,high_opportunity,2.734375,5.8891134330428745,6.477272727272727,456
27037061108,p_0017,0.223,703,-0.07288932401524552,% people age 17 or younger,people,high_opportunity,4.675052410901468,4.709470947736833,4.608819345661451,324
27037061108,p_65up,0.127,703,-0.19872446365570481,% people age 65 or older,people,high_opportunity,2.8348214285714284,4.212391432217353,4.509246088193456,317
27037061108,avg_temp,84.582,704,-1.720955733438034,Land surface temp on hot summer day,environment,high_opportunity,1.6230769230769186,0.42629428436470357,0.6676136363636364,47
27037061108,phhi_qntl1,0.197,700,-0.10195668561347962,"% households with annual income less than $35,000",people,high_opportunity,2.2431077694235593,4.593955278636767,5.357142857142857,375
27037061108,green_roof,1721.23,702,1.0031502861801587,Water holding potential of green roofs on commercial bldgs,environment,high_opportunity,2.012369623257888,8.421058224045876,9.045584045584045,635
27037061108,env_cancer,22.748,703,-1.7205383135775365,Lifetime cancer risk from air toxics,people,high_opportunity,2.180822165881927,0.42667317742010147,0.5974395448079659,42
27037061108,luse_green,0.147,704,0.49693647794960066,NA,NA,NA,NA,NA,NA,NA
27037061108,pbipoc,0.123,703,-0.7682340064107788,% people of color,people,high_opportunity,1.1673553719008263,2.2117408679248958,2.3044096728307255,162
27037061401,ppov185,0.097,700,-0.7277440483648898,% people whose family income is <185% of the federal poverty threshold,people,high_opportunity,0.9349112426035504,2.333851404163003,2.5,175
27037061401,prim_flood,0.047,704,-0.40791766078755537,% developed acres in primary flood zone,environment,high_opportunity,1.8359375,3.41667063186064,3.4801136363636367,245
27037061401,p_0017,0.217,703,-0.1631026951115795,% people age 17 or younger,people,high_opportunity,4.549266247379455,4.352187889110674,3.997155049786629,281
27037061401,p_65up,0.165,703,0.43094287380112123,% people age 65 or older,people,high_opportunity,3.6830357142857144,6.66745045868784,7.083926031294451,498
27037061401,avg_temp,81.65,704,-2.4181199954751094,Land surface temp on hot summer day,environment,high_opportunity,0.21346153846153976,0.07800465572634949,0.02840909090909091,2
27037061401,phhi_qntl1,0.11,700,-0.7749636392077687,"% households with annual income less than $35,000",people,high_opportunity,1.1528822055137846,2.1918057279052343,2.342857142857143,164
27037061401,green_roof,243.39,702,-0.516364722786654,Water holding potential of green roofs on commercial bldgs,environment,high_opportunity,0.2825887720620681,3.0279984980541097,2.8774928774928776,202
27037061401,env_cancer,20.426,703,-2.425160754276821,Lifetime cancer risk from air toxics,people,high_opportunity,1.1295726186164423,0.07650804729371079,0.21337126600284495,15
27037061401,luse_green,0.102,704,0.007447403220313015,NA,NA,NA,NA,NA,NA,NA
27037061401,pbipoc,0.04800000000000004,703,-1.1273284760645694,% people of color,people,high_opportunity,0.39256198347107474,1.2980181349309758,0.36984352773826457,26
27037061402,ppov185,0.098,700,-0.7212964995248009,% people whose family income is <185% of the federal poverty threshold,people,high_opportunity,0.9467455621301777,2.35363555109536,2.5142857142857142,176
27037061402,prim_flood,0.028,704,-0.9305523955283925,% developed acres in primary flood zone,environment,high_opportunity,1.09375,1.760425745225217,1.4630681818181817,103
27037061402,p_0017,0.248,703,0.30299972221947885,% people age 17 or younger,people,high_opportunity,5.199161425576521,6.190549633547966,6.216216216216216,437
27037061402,p_65up,0.144,703,0.08296881889076974,% people age 65 or older,people,high_opportunity,3.214285714285714,5.330618334875787,5.775248933143669,406
27037061402,avg_temp,82.488,704,-2.2188622698314986,Land surface temp on hot summer day,environment,high_opportunity,0.6163461538461522,0.132480480368812,0.11363636363636365,8
27037061402,phhi_qntl1,0.115,700,-0.7362850786563727,"% households with annual income less than $35,000",people,high_opportunity,1.2155388471177946,2.3077861249087652,2.4,168
27037061402,green_roof,499.4,702,-0.253135254477775,Water holding potential of green roofs on commercial bldgs,environment,high_opportunity,0.5822431295802311,4.000818483430785,5.484330484330484,385
27037061402,env_cancer,19.691,703,-2.6482001573405474,Lifetime cancer risk from air toxics,people,high_opportunity,0.7968127490039832,0.04046079907064937,0.15647226173541962,11
27037061402,luse_green,0.034,704,-0.7322249763706105,NA,NA,NA,NA,NA,NA,NA
27037061402,pbipoc,0.028000000000000025,703,-1.2230870013055806,% people of color,people,high_opportunity,0.18595041322314068,1.1064841883847896,0.042674253200568994,3
27037061501,ppov185,0.07,700,-0.9018278670472897,% people whose family income is <185% of the federal poverty threshold,people,high_opportunity,0.6153846153846155,1.8357415699551076,1.5428571428571427,108
27037061501,prim_flood,0.023,704,-1.068087852039139,% developed acres in primary flood zone,environment,high_opportunity,0.8984375,1.4274044253555318,1.1079545454545454,78
27037061501,p_0017,0.204,703,-0.3585649991536364,% people age 17 or younger,people,high_opportunity,4.276729559748428,3.599602672508861,3.1294452347083928,220
27037061501,p_65up,0.18,703,0.6794957701656575,% people age 65 or older,people,high_opportunity,4.017857142857142,7.515881065930294,7.738264580369844,544
27037061501,avg_temp,82.227,704,-2.280922253594007,Land surface temp on hot summer day,environment,high_opportunity,0.4908653846153851,0.11276523928769315,0.08522727272727272,6
27037061501,phhi_qntl1,0.093,700,-0.9064707450825148,"% households with annual income less than $35,000",people,high_opportunity,0.9398496240601505,1.8234337127918818,1.7000000000000002,119
27037061501,green_roof,707.89,702,-0.03876584762758098,Water holding potential of green roofs on commercial bldgs,environment,high_opportunity,0.826276319685937,4.845385370004727,6.737891737891738,473
27037061501,env_cancer,20.256,703,-2.4767480992031246,Lifetime cancer risk from air toxics,people,high_opportunity,1.0526077508149219,0.06629272040275558,0.17069701280227598,12
27037061501,luse_green,0.009,704,-1.0041633512202148,NA,NA,NA,NA,NA,NA,NA
27037061501,pbipoc,0.03700000000000003,703,-1.1799956649471255,% people of color,people,high_opportunity,0.278925619834711,1.1900096953954298,0.1422475106685633,10
27037061502,ppov185,0.101,700,-0.7019538530045342,% people whose family income is <185% of the federal poverty threshold,people,high_opportunity,0.9822485207100593,2.4135397134965415,2.6714285714285713,187
27037061502,prim_flood,0.06,704,-0.050325473859614216,% developed acres in primary flood zone,environment,high_opportunity,2.34375,4.799315121405625,5.440340909090909,383
27037061502,p_0017,0.238,703,0.15264410372558895,% people age 17 or younger,people,high_opportunity,4.989517819706498,5.606605286073072,5.633001422475107,396
27037061502,p_65up,0.209,703,1.1600313698037614,% people age 65 or older,people,high_opportunity,4.665178571428571,8.769819828269691,8.83357041251778,621
27037061502,avg_temp,81.206,704,-2.5236933011860456,Land surface temp on hot summer day,environment,high_opportunity,0,0.05806459773309841,0.014204545454545456,1
27037061502,phhi_qntl1,0.09,700,-0.9296778814133524,"% households with annual income less than $35,000",people,high_opportunity,0.9022556390977443,1.762689449715048,1.6285714285714286,114
27037061502,green_roof,253.82,702,-0.5056405973444384,Water holding potential of green roofs on commercial bldgs,environment,high_opportunity,0.2947968692024706,3.0655448821356543,2.962962962962963,208
27037061502,env_cancer,20.838,703,-2.3001373065730712,Lifetime cancer risk from air toxics,people,high_opportunity,1.3160992394060125,0.10720221147306004,0.25604551920341395,18
27037061502,luse_green,0.006,704,-1.0367959562021671,NA,NA,NA,NA,NA,NA,NA
27037061502,pbipoc,0.06399999999999995,703,-1.0507216558717611,% people of color,people,high_opportunity,0.5578512396694209,1.4669322343060684,0.7396870554765291,52
27053000101,ppov185,0.345,700,0.8712480639771537,% people whose family income is <185% of the federal poverty threshold,people,high_opportunity,3.8698224852071,8.081906392599905,8.385714285714286,587
27053000101,prim_flood,0.045,704,-0.46293184339185406,% developed acres in primary flood zone,environment,high_opportunity,1.7578125,3.217066108397294,3.1534090909090913,222
27053000101,p_0017,0.267,703,0.5886753973578697,% people age 17 or younger,people,high_opportunity,5.597484276729561,7.219604775355855,7.2546230440967285,510
27053000101,p_65up,0.086,703,-0.8781023803854382,% people age 65 or older,people,high_opportunity,1.919642857142857,1.899440806555632,1.8207681365576103,128
27053000101,avg_temp,95.614,704,0.9022080246769235,Land surface temp on hot summer day,environment,high_opportunity,6.926923076923078,8.165268135918195,8.15340909090909,574
27053000101,phhi_qntl1,0.162,700,-0.37270660947325107,"% households with annual income less than $35,000",people,high_opportunity,1.804511278195489,3.5468340835096512,4.157142857142857,291
27053000101,green_roof,435.37,702,-0.3189708970535241,Water holding potential of green roofs on commercial bldgs,environment,high_opportunity,0.5072973520251044,3.748742908722714,4.914529914529914,345
27053000101,env_cancer,30.458,703,0.6190995063154333,Lifetime cancer risk from air toxics,people,high_opportunity,5.671405287939152,7.320745957291592,7.240398293029871,509
27053000101,luse_green,0.158,704,0.6165893628834266,NA,NA,NA,NA,NA,NA,NA
27053000101,pbipoc,0.667,703,1.8363978801447185,% people of color,people,high_opportunity,6.787190082644629,9.66850583564041,9.160739687055477,644
27053000102,ppov185,0.479,700,1.7352196085490643,% people whose family income is <185% of the federal poverty threshold,people,high_opportunity,5.455621301775148,9.586490426889778,9.257142857142856,648
27053000102,prim_flood,0.05,704,-0.3253963868811073,% developed acres in primary flood zone,environment,high_opportunity,1.953125,3.7244054485527194,4.0625,286
27053000102,p_0017,0.256,703,0.4232842170145908,% people age 17 or younger,people,high_opportunity,5.366876310272537,6.6395604591386626,6.742532005689901,474
27053000102,p_65up,0.113,703,-0.43070716692927224,% people age 65 or older,people,high_opportunity,2.5223214285714284,3.3334065348888005,3.5561877667140824,250
27053000102,avg_temp,94.741,704,0.694628078988529,Land surface temp on hot summer day,environment,high_opportunity,6.507211538461538,7.563557946372571,7.485795454545454,527
27053000102,phhi_qntl1,0.365,700,1.197642948913423,"% households with annual income less than $35,000",people,high_opportunity,4.348370927318296,8.84471975837892,8.8,616
27053000102,green_roof,307.26,702,-0.45069359220234834,Water holding potential of green roofs on commercial bldgs,environment,high_opportunity,0.3573472729592404,3.2610520063772563,3.561253561253561,250
27053000102,env_cancer,30.844,703,0.73623312479516,Lifetime cancer risk from air toxics,people,high_opportunity,5.846160811300254,7.692055816804617,7.638691322901849,537
27053000102,luse_green,0.177,704,0.8232625277691258,NA,NA,NA,NA,NA,NA,NA
27053000102,pbipoc,0.618,703,1.6017894933042414,% people of color,people,high_opportunity,6.2809917355371905,9.453989163964842,8.862019914651494,623
27053000300,ppov185,0.258,700,0.3103113148894209,% people whose family income is <185% of the federal poverty threshold,people,high_opportunity,2.840236686390533,6.218378862340661,7.114285714285714,498
27053000300,prim_flood,0.017,704,-1.233130399852035,% developed acres in primary flood zone,environment,high_opportunity,0.6640625,1.0876355860714804,0.7102272727272728,50
27053000300,p_0017,0.197,703,-0.4638139320993589,% people age 17 or younger,people,high_opportunity,4.129979035639414,3.2139053036401726,2.660028449502134,187
27053000300,p_65up,0.097,703,-0.6958302563847779,% people age 65 or older,people,high_opportunity,2.1651785714285716,2.432675693165948,2.4751066856330013,174
27053000300,avg_temp,94.509,704,0.6394636489774097,Land surface temp on hot summer day,environment,high_opportunity,6.395673076923076,7.387393229106651,7.201704545454546,507
27053000300,phhi_qntl1,0.238,700,0.21520751090796678,"% households with annual income less than $35,000",people,high_opportunity,2.7568922305764416,5.8519723236649,6.7142857142857135,470
27053000300,green_roof,54.16,702,-0.7109309986668508,Water holding potential of green roofs on commercial bldgs,environment,high_opportunity,0.061099009657623146,2.3856349780415,0.584045584045584,41
27053000300,env_cancer,28.926,703,0.15420649203838646,Lifetime cancer risk from air toxics,people,high_opportunity,4.9778160086925025,5.612765382429632,5.263157894736842,370
27053000300,luse_green,0,704,-1.1020611661660722,NA,NA,NA,NA,NA,NA,NA
27053000300,pbipoc,0.238,703,-0.21762248627496603,% people of color,people,high_opportunity,2.355371900826446,4.138616314272528,5.4196301564722615,381
27053000601,ppov185,0.301,700,0.5875559150132428,% people whose family income is <185% of the federal poverty threshold,people,high_opportunity,3.3491124260355027,7.215847955189068,7.8428571428571425,549
