system:index,GEOID,Year,ndvi_uncultivated,.geo
000000000000000001b9,270030507113,2021,0.6342582582905969,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ba,270030513042,2021,0.5235984831737105,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bb,270030508163,2021,0.5666564993223432,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bc,270030501112,2021,0.6848661664335429,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bd,270030501113,2021,0.7040256741653648,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001be,270030514001,2021,0.508230521948186,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bf,270030508081,2021,0.5692393733412303,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c0,270030502331,2021,0.677076325430827,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c1,270030507043,2021,0.5709777093193777,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c2,270030512012,2021,0.4143603984880195,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c3,270030508101,2021,0.625397546282169,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c4,270030511031,2021,0.618017076191246,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c5,270030507112,2021,0.6171643470872024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c6,270030513041,2021,0.4524521551984487,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c7,270030516002,2021,0.7144075221131907,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c8,270030507121,2021,0.6085429376849023,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c9,270030507124,2021,0.6093935609317703,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ca,270030501091,2021,0.6864968502198221,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cb,271630702041,2021,0.7006351621391015,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cc,271630702042,2021,0.6557979094131441,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cd,270030514003,2021,0.530995407741665,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ce,270030511014,2021,0.6373929222193923,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cf,270030502202,2021,0.6062644853816939,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d0,270030507073,2021,0.6647841582044969,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d1,270030514004,2021,0.4926977484106849,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d2,270030501092,2021,0.6963266067414832,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d3,270030501093,2021,0.6977423615918795,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d4,270030501094,2021,0.695597364977892,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d5,270030501102,2021,0.6970633754188427,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d6,270030501111,2021,0.6932421888705286,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d7,271630702052,2021,0.7501013430014516,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d8,271630702063,2021,0.7427562215845748,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d9,271630703012,2021,0.731570991831299,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001da,271630703032,2021,0.6229991984337152,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001db,271230301004,2021,0.610467541055613,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001dc,271230301005,2021,0.49636471737451043,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001dd,271230302011,2021,0.5108146876541294,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001de,271230302021,2021,0.3955025975829089,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001df,271230302013,2021,0.5058720429484771,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e0,271230301003,2021,0.3667124158442974,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e1,271230302014,2021,0.5528218002668731,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e2,271230303001,2021,0.5651316678054126,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e3,271230303002,2021,0.5442333176286157,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e4,271230303003,2021,0.5513835391770511,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e5,271630703042,2021,0.6787535240196957,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e6,271230304001,2021,0.4522783515863269,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e7,271230304002,2021,0.5685384127554408,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e8,271230304003,2021,0.5401251752667822,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e9,271230305001,2021,0.5415552091022446,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ea,271230305003,2021,0.5165857317484358,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001eb,271230306011,2021,0.5804336020691677,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ec,271390803055,2021,0.5009054408337253,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ed,271390803052,2021,0.5708295963117852,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ee,271390807003,2021,0.5829798200487797,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ef,271390809054,2021,0.6339073430673456,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f0,271390808021,2021,0.7291851292056001,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f1,271390803032,2021,0.5743366562200701,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f2,271390803031,2021,0.6388257457154419,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f3,271390813021,2021,0.661272479801301,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f4,271390813022,2021,0.706017655443968,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f5,271390803062,2021,0.5031131793892482,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f6,271390803073,2021,0.46543801793312384,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f7,271390808014,2021,0.5435290254056495,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f8,271390803051,2021,0.6725359502042798,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f9,271390808012,2021,0.557901394411533,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fa,271390808022,2021,0.710500324716945,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fb,271390802082,2021,0.5218173227257771,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fc,271390810013,2021,0.6937717636886489,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fd,271390809034,2021,0.5829355060478919,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fe,271390802081,2021,0.588924291599688,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ff,271390810011,2021,0.6981614392639451,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000200,271390812004,2021,0.7192750424694325,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000201,271390811012,2021,0.7044408683346843,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000202,271390813024,2021,0.6049261250167033,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000203,271390812006,2021,0.5789321558712182,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000204,271390812005,2021,0.5887753957862272,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000205,271390811013,2021,0.7037546396388854,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000206,271390802061,2021,0.5677829293591927,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000207,271390802093,2021,0.5450450337241172,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000208,271390811033,2021,0.6012251740608786,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000209,271390802094,2021,0.6790844928778772,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020a,271390802062,2021,0.6109725568850699,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020b,271390808011,2021,0.6089261529600438,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020c,271390809071,2021,0.5623931471844621,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020d,271390811035,2021,0.7018653068926215,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020e,271390810022,2021,0.6999635042708006,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020f,271390802071,2021,0.6698081368099696,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000210,271390802063,2021,0.576069557657142,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000211,271390813011,2021,0.7319611045487989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000212,271390806004,2021,0.5229541753526867,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000213,271390810015,2021,0.7058156682870388,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000214,271390806003,2021,0.5286881855578466,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000215,271390803045,2021,0.36455286690752076,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000216,271390803033,2021,0.3894552276346108,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000217,271390803061,2021,0.5475650696146024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000218,271390803046,2021,0.5433931748195289,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000219,271390803042,2021,0.5118070384787676,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021a,271390803041,2021,0.5822080696817797,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021b,271390812003,2021,0.5652122202240402,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021c,271390810014,2021,0.6958993718984975,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021d,271390810023,2021,0.6968549034090749,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021e,271390810021,2021,0.7160107720706302,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021f,271390803054,2021,0.5558218011347613,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000220,271390813025,2021,0.6489118035528711,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000221,271390813012,2021,0.6236925102588072,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000222,271390808013,2021,0.5364175607101277,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000223,271390813023,2021,0.5091496920289336,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000224,271390811021,2021,0.7122469182690744,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000225,271390809083,2021,0.5659780950423833,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000226,271390802023,2021,0.6293331772579258,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000227,271390810012,2021,0.6696502169271317,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000228,271390809035,2021,0.6295326396700585,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000229,271390803043,2021,0.5288560981901606,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022a,271390803071,2021,0.6620777688193584,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022b,271390809072,2021,0.6211576772447778,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022c,271390811011,2021,0.7145628351803293,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022d,271390802072,2021,0.5979314812031732,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022e,271390809082,2021,0.5289804054063522,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022f,271390811032,2021,0.5856746321954672,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000230,271390809053,2021,0.5661320799331722,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000231,271390809081,2021,0.577220852027479,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000232,271390809064,2021,0.6745574250215889,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000233,271390802091,2021,0.6375500296225565,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000234,271390803074,2021,0.5247026084824497,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000235,271390803053,2021,0.43534193865169984,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000236,271390803044,2021,0.5618118302092243,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000237,271390803072,2021,0.43988511387694845,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000238,271390811022,2021,0.6680950898835413,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000239,271390811034,2021,0.684788802636905,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023a,271390811031,2021,0.6433331196808626,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023b,271390802092,2021,0.5999711078538889,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023c,271390807002,2021,0.6121498426742272,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023d,270370602021,2021,0.5301569430339879,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023e,270370602022,2021,0.6069148459029428,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023f,270370603012,2021,0.3474455479031717,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000240,270370603014,2021,0.4604167096040215,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000241,270370604021,2021,0.45113402355354454,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000242,270370605023,2021,0.5158583332763914,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000243,270370605034,2021,0.6003321501789471,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000244,270370606034,2021,0.677189029222088,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000245,271230308003,2021,0.5008351508237944,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000246,271230307042,2021,0.5389215391545014,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000247,271230308001,2021,0.5683282983889045,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000248,271230308004,2021,0.5293012534552368,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000249,271230309001,2021,0.5727903952397047,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024a,271230309002,2021,0.5545882468300725,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024b,271230309003,2021,0.4827172044973519,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024c,271230311002,2021,0.4840210256316518,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024d,271230311001,2021,0.5643996548606954,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024e,271230311003,2021,0.5388419658710086,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024f,271230312002,2021,0.5872610598287116,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000250,271230312003,2021,0.5563449131380445,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000251,271230313001,2021,0.41351240336583966,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000252,271230310002,2021,0.4838896846627516,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000253,271230313002,2021,0.386912369227855,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000254,271230314001,2021,0.48168751638174606,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000255,271230314002,2021,0.5505051940161643,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000256,271230315002,2021,0.47592066158471913,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000257,271230316001,2021,0.5540212519830764,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000258,271230307021,2021,0.6513152319101286,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000259,271230306022,2021,0.533300595341632,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025a,271230306024,2021,0.5231766874716185,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025b,271230307023,2021,0.5738983176143521,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025c,271230307024,2021,0.5521848122915376,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025d,271230307025,2021,0.4949716572280238,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025e,270370608121,2021,0.5325795010948593,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025f,270370608132,2021,0.6537290598230715,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000260,270370608141,2021,0.5295442961406797,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000261,270370601052,2021,0.574754115180155,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000262,270370602013,2021,0.6075712081015427,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000263,271230317023,2021,0.42725795200745564,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000264,271230318011,2021,0.5710649339452107,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000265,270030516001,2021,0.7248235616298067,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000266,270030502203,2021,0.6877173606425369,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000267,270030508072,2021,0.5574559270002821,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000268,270030501142,2021,0.7154517678355062,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000269,270531115005,2021,0.5253883894813351,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026a,270531115003,2021,0.5357904587022814,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026b,270531116001,2021,0.5452525253139854,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026c,270531116002,2021,0.5424386705411772,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026d,270531116003,2021,0.5970530012126853,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026e,270531116004,2021,0.5665694834742337,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026f,270531091003,2021,0.6133262978211335,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000270,270531091004,2021,0.4979939782255682,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000271,270531091005,2021,0.5670274667014007,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000272,270531092002,2021,0.4637036017836639,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000273,270531093002,2021,0.5088729805563207,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000274,270531094001,2021,0.424724809678307,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000275,270531094002,2021,0.4254903064464754,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000276,270531097001,2021,0.46293942766926816,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000277,270531097002,2021,0.4744625153866139,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000278,270531098001,2021,0.6026704512919434,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000279,270531098003,2021,0.5636033098266137,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027a,270531098004,2021,0.44807201876858116,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027b,270531098005,2021,0.5445745564268553,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027c,270531099002,2021,0.520774062609525,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027d,270531099004,2021,0.6168857430158393,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027e,270531100001,2021,0.48490391172490577,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027f,270531090002,2021,0.6362001332690526,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000280,270531091001,2021,0.6100019399381945,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000281,270531055001,2021,0.4196824060734308,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000282,270531055004,2021,0.5515298092673687,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000283,270531060001,2021,0.3292607076264291,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000284,270531054001,2021,0.2407558601466196,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000285,270531060002,2021,0.420393557615103,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000286,270531062002,2021,0.5210008430634551,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000287,270531065003,2021,0.5679112708390567,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000288,270531111002,2021,0.5803861059935709,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000289,270531111004,2021,0.5479011486186405,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028a,270531112001,2021,0.532544278611198,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028b,270531112002,2021,0.5134820202963772,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028c,270531112003,2021,0.5604618004183208,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028d,270531113001,2021,0.5343910148000731,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028e,270531113002,2021,0.5680859429608589,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028f,270531113003,2021,0.6028652974518444,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000290,270531113005,2021,0.5407594451379031,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000291,270531111003,2021,0.49029410036262944,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000292,270531114001,2021,0.5977096182170402,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000293,270531114002,2021,0.5847625602210869,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000294,270531114003,2021,0.5847451489623593,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000295,270531114004,2021,0.5328656791994147,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000296,270531066001,2021,0.4639492915717727,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000297,270531066002,2021,0.502919326267685,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000298,270531074001,2021,0.3683489694179333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000299,270531074002,2021,0.5038507325069358,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029a,270531075002,2021,0.3789659415582703,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029b,270531076001,2021,0.5687783688843504,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029c,270531258001,2021,0.40264929692158424,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029d,270531076002,2021,0.5846850406089055,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029e,270531076003,2021,0.5085808199738656,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029f,270531080001,2021,0.3272483802203343,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a0,270531080002,2021,0.4070719592283989,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a1,270531080003,2021,0.5018323615533681,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a2,270531080004,2021,0.5315116629508536,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a3,270531086001,2021,0.48904670568292496,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a4,270531086002,2021,0.4280366710319926,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a5,270531086003,2021,0.47783307997842117,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a6,270531087003,2021,0.43542402319159196,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a7,270531088001,2021,0.4261200491299456,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a8,270531088002,2021,0.3147012436521831,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a9,270531088003,2021,0.5366969386087456,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002aa,270531088004,2021,0.5423907633947904,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ab,270531089001,2021,0.5516953048570682,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ac,270531051002,2021,0.4686190832589482,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ad,270531051003,2021,0.5710580643418725,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ae,270531052041,2021,0.20676847747487445,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002af,270531102004,2021,0.4745055319900997,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b0,270531104001,2021,0.46879196034549786,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b1,270531104002,2021,0.48800029877616075,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b2,270531100002,2021,0.4930454168783237,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b3,270531101001,2021,0.4967115408329532,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b4,270531101003,2021,0.468025851961549,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b5,270531102002,2021,0.5185646072408597,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b6,270531105003,2021,0.4322225927135031,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b7,270531105004,2021,0.5520680326735324,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b8,270531105005,2021,0.5515680918456285,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b9,270531105001,2021,0.5856134458488552,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ba,270531109003,2021,0.4977866068382196,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002bb,270531109001,2021,0.4914625934069661,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002bc,270531111001,2021,0.659179358800686,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002bd,270531067002,2021,0.4182745833454205,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002be,270531070001,2021,0.40593196141197807,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002bf,270531070003,2021,0.3851988659993167,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c0,270531260001,2021,0.3743442913384749,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c1,270190912012,2021,0.6804117445022271,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c2,270190912022,2021,0.6583236597305125,"{""type"":""MultiPoint"",""coordinates"":[]}"
