bg2020gj,bg2020ge,tr2010gj,tr2010ge,wt_pop,wt_adult,wt_hh,wt_hu,parea
G55010100012013,551010012013,G5501010001201,55101001201,1,1,1,1,1
G55010100012014,551010012014,G5501010001201,55101001201,1,1,1,1,1
G55010100012021,551010012021,G5501010001201,55101001201,0,0,0,0,8.2715266e-5
G55010100012021,551010012021,G5501010001202,55101001202,1,1,1,1,0.999917284734
G55010100012022,551010012022,G5501010001202,55101001202,1,1,1,1,1
G55010100012023,551010012023,G5501010001202,55101001202,1,1,1,1,1
G55010100012024,551010012024,G5501010001202,55101001202,1,1,1,1,1
G55010100012025,551010012025,G5501010001202,55101001202,1,1,1,1,1
G55010100013011,551010013011,G5501010001301,55101001301,1,1,1,1,1
G55010100013012,551010013012,G5501010001301,55101001301,1,1,1,1,1
G55010100013013,551010013013,G5501010001301,55101001301,1,1,1,1,1
G55010100013014,551010013014,G5501010001301,55101001301,1,1,1,1,1
G55010100013021,551010013021,G5501010001302,55101001302,1,1,1,1,1
G55010100013022,551010013022,G5501010001302,55101001302,1,1,1,1,1
G55010100013023,551010013023,G5501010001302,55101001302,1,1,1,1,1
G55010100013024,551010013024,G5501010001302,55101001302,1,1,1,1,1
G55010100013025,551010013025,G5501010001302,55101001302,1,1,1,1,1
G55010100014011,551010014011,G5501010001400,55101001400,1,1,1,1,1
G55010100014012,551010014012,G5501010001400,55101001400,1,1,1,1,1
G55010100014013,551010014013,G5501010001400,55101001400,1,1,1,1,1
G55010100014014,551010014014,G5501010001400,55101001400,1,1,1,1,1
G55010100014021,551010014021,G5501010001400,55101001400,1,1,1,1,1
G55010100014022,551010014022,G5501010001400,55101001400,1,1,1,1,1
G55010100014023,551010014023,G5501010001400,55101001400,1,1,1,1,1
G55010100015011,551010015011,G5501010001501,55101001501,1,1,1,1,1
G55010100015012,551010015012,G5501010001501,55101001501,1,1,1,1,1
G55010100015013,551010015013,G5501010001501,55101001501,1,1,1,1,1
G55010100015041,551010015041,G5501010001504,55101001504,1,1,1,1,1
G55010100015042,551010015042,G5501010001504,55101001504,1,1,1,1,1
G55010100015051,551010015051,G5501010001505,55101001505,1,1,1,1,1
G55010100015052,551010015052,G5501010001505,55101001505,0.999578242273,0.999663157572,0.999931776584,0.999379691713,0.999673410087
G55010100015052,551010015052,G5501010001400,55101001400,4.21757727e-4,3.36842428e-4,6.8223416e-5,6.20308287e-4,3.26589913e-4
G55010100015053,551010015053,G5501010001505,55101001505,1,1,1,1,1
G55010100015061,551010015061,G5501010001502,55101001502,1,1,1,1,1
G55010100015062,551010015062,G5501010001502,55101001502,1,1,1,1,1
G55010100015063,551010015063,G5501010001502,55101001502,1,1,1,1,1
G55010100015071,551010015071,G5501010001502,55101001502,1,1,1,1,1
G55010100015072,551010015072,G5501010001502,55101001502,1,1,1,1,1
G55010100015073,551010015073,G5501010001502,55101001502,1,1,1,1,1
G55010100016011,551010016011,G5501010001601,55101001601,1,1,1,1,1
G55010100016012,551010016012,G5501010001601,55101001601,1,1,1,1,1
G55010100016013,551010016013,G5501010001601,55101001601,1,1,1,1,1
G55010100016014,551010016014,G5501010001601,55101001601,1,1,1,1,1
G55010100016021,551010016021,G5501010001602,55101001602,0.99179861803,0.993828544871,0.998164376259,0.998233245259,0.999388025653
G55010100016021,551010016021,G5501010001705,55101001705,0.00820138197,0.006171455129,0.001835623741,0.001766754741,6.11974347e-4
G55010100016022,551010016022,G5501010001602,55101001602,1,1,1,1,1
G55010100017011,551010017011,G5501010001701,55101001701,1,1,1,1,0.997181806999
G55010100017011,551010017011,G5501010001702,55101001702,0,0,0,0,0.002818193001
G55010100017012,551010017012,G5501010001701,55101001701,1,1,1,1,0.996306904
G55010100017012,551010017012,G5501010001702,55101001702,0,0,0,0,0.003693096
G55010100017013,551010017013,G5501010001701,55101001701,1,1,1,1,1
G55010100017021,551010017021,G5501010001702,55101001702,1,1,1,1,1
G55010100017022,551010017022,G5501010001702,55101001702,1,1,1,1,1
G55010100017023,551010017023,G5501010001702,55101001702,1,1,1,1,1
G55010100017024,551010017024,G5501010001702,55101001702,1,1,1,1,1
G55010100017025,551010017025,G5501010001702,55101001702,1,1,1,1,1
G55010100017026,551010017026,G5501010001702,55101001702,1,1,1,1,1
G55010100017031,551010017031,G5501010001601,55101001601,2.7020476e-5,2.2117065e-5,1.8060571e-5,1.6329766e-5,2.120766e-5
G55010100017031,551010017031,G5501010001703,55101001703,0.999972979524,0.999977882935,0.999981939429,0.999983670234,0.997623727794
G55010100017031,551010017031,G5501010001802,55101001802,0,0,0,0,0.002355064546
G55010100017032,551010017032,G5501010001703,55101001703,1,1,1,1,1
G55010100017033,551010017033,G5501010001703,55101001703,1,1,1,1,1
G55010100017051,551010017051,G5501010001705,55101001705,1,1,1,1,1
G55010100017052,551010017052,G5501010001705,55101001705,1,1,1,1,1
G55010100017053,551010017053,G5501010001602,55101001602,6.03281959e-4,6.62939164e-4,7.13934485e-4,6.91558477e-4,6.32715893e-4
G55010100017053,551010017053,G5501010001705,55101001705,0.999396718041,0.999337060836,0.999286065515,0.999308441523,0.999367284107
G55010100017061,551010017061,G5501010001706,55101001706,1,1,1,1,1
G55010100017062,551010017062,G5501010001706,55101001706,1,1,1,1,0.996957570337
G55010100017062,551010017062,G5501010001100,55101001100,0,0,0,0,0.003042429663
G55010100017063,551010017063,G5501010001706,55101001706,1,1,1,1,1
G55010100018011,551010018011,G5501010001801,55101001801,1,1,1,1,1
G55010100018012,551010018012,G5501010001801,55101001801,1,1,1,1,1
G55010100018013,551010018013,G5501010001801,55101001801,0.999622429613,0.999505541584,1,0.999463723276,0.997721541253
G55010100018013,551010018013,G5501010002100,55101002100,3.77570387e-4,4.94458416e-4,0,5.36276724e-4,0.002278458747
G55010100018014,551010018014,G5501010001801,55101001801,1,1,1,1,1
G55010100018021,551010018021,G5501010001802,55101001802,1,1,1,1,1
G55010100018022,551010018022,G5501010001802,55101001802,1,1,1,1,1
G55010100019001,551010019001,G5501010001900,55101001900,0.996869129618,0.996891996892,0.998363338789,0.998444790047,0.996600105545
G55010100019001,551010019001,G5501010001601,55101001601,0.003130870382,0.003108003108,0.001636661211,0.001555209953,0.003399894455
G55010100019002,551010019002,G5501010001601,55101001601,0,0,0,0,0.003180773509
G55010100019002,551010019002,G5501010001900,55101001900,1,1,1,1,0.996819226491
G55010100019003,551010019003,G5501010001601,55101001601,0,0,0,0,0.002565968993
G55010100019003,551010019003,G5501010001900,55101001900,0.999442200793,0.99943933433,0.999563937849,0.999588531376,0.996693157224
G55010100019003,551010019003,G5501010001802,55101001802,5.57799207e-4,5.6066567e-4,4.36062151e-4,4.11468624e-4,7.40873783e-4
G55010100020011,551010020011,G5501010002001,55101002001,1,1,1,1,1
G55010100020012,551010020012,G5501010002001,55101002001,1,1,1,1,1
G55010100020021,551010020021,G5501010002002,55101002002,1,1,1,1,1
G55010100020022,551010020022,G5501010002002,55101002002,0.999999244979,0.999999328545,0.999999180712,0.999999238715,0.999995930748
G55010100020022,551010020022,G5501010002702,55101002702,7.55021e-7,6.71455e-7,8.19288e-7,7.61285e-7,4.069252e-6
G55010100020023,551010020023,G5501010002002,55101002002,1,1,1,1,1
G55010100021001,551010021001,G5501010002100,55101002100,1,1,1,1,1
G55010100021002,551010021002,G5501010002100,55101002100,1,1,1,1,1
G55010100021003,551010021003,G5501010002100,55101002100,1,1,1,1,1
G55010100024011,551010024011,G5501010002401,55101002401,1,1,1,1,1
G55010100024012,551010024012,G5501010002401,55101002401,1,1,1,1,1
G55010100024013,551010024013,G5501010002401,55101002401,1,1,1,1,1
G55010100024014,551010024014,G5501010002401,55101002401,0.999976053641,0.999976100443,0.999978399208,0.999979193112,0.998249555491
G55010100024014,551010024014,G5501270000200,55127000200,2.3946359e-5,2.3899557e-5,2.1600792e-5,2.0806888e-5,0.001750444509
G55010100024021,551010024021,G5501010002402,55101002402,1,1,1,1,1
G55010100024022,551010024022,G5501010002402,55101002402,1,1,1,1,1
G55010100024023,551010024023,G5501010002402,55101002402,1,1,1,1,1
G55010100026001,551010026001,G5501010002600,55101002600,1,1,1,1,1
G55010100026002,551010026002,G5501010002600,55101002600,1,1,1,1,1
G55010100026003,551010026003,G5501010002600,55101002600,1,1,1,1,1
G55010100026004,551010026004,G5501010002600,55101002600,1,1,1,1,1
G55010100026005,551010026005,G5501010002600,55101002600,1,1,1,1,1
G55010100027011,551010027011,G5501010002701,55101002701,1,1,1,1,0.992375027058
G55010100027011,551010027011,G5501010002800,55101002800,0,0,0,0,0.007624972942
G55010100027012,551010027012,G5501010002701,55101002701,1,1,1,1,1
G55010100027021,551010027021,G5501010002702,55101002702,1,1,1,1,1
G55010100027022,551010027022,G5501010002702,55101002702,1,1,1,1,1
G55010100027023,551010027023,G5501010002702,55101002702,1,1,1,1,1
G55010100027024,551010027024,G5501010002702,55101002702,1,1,1,1,1
G55010100028001,551010028001,G5501010002800,55101002800,1,1,1,1,1
G55010100028002,551010028002,G5501010002800,55101002800,1,1,1,1,1
G55010100028003,551010028003,G5501010002800,55101002800,1,1,1,1,1
G55010100028004,551010028004,G5501010002800,55101002800,1,1,1,1,1
G55010100029001,551010029001,G5501010000300,55101000300,1,1,1,1,1
G55010100029001,551010029001,G5501010000400,55101000400,0,0,0,0,0
G55010100029002,551010029002,G5501010000300,55101000300,1,1,1,1,1
G55010100029003,551010029003,G5501010000300,55101000300,1,1,1,1,1
G55010100029004,551010029004,G5501010000300,55101000300,1,1,1,1,1
G55010100029005,551010029005,G5501010000100,55101000100,1,1,1,1,1
G55010109800001,551019800001,G5501010002100,55101002100,0,0,0,0,4.49956075e-4
G55010109800001,551019800001,G5501010980000,55101980000,1,1,1,1,0.999550043925
G55010109900000,551019900000,G5501010990000,55101990000,1,1,1,1,1
G55010309701001,551039701001,G5501030970100,55103970100,1,1,1,1,1
G55010309701002,551039701002,G5501030970100,55103970100,1,1,1,1,1
G55010309701003,551039701003,G5501030970100,55103970100,1,1,1,1,1
G55010309702001,551039702001,G5501030970200,55103970200,1,1,1,1,1
G55010309702002,551039702002,G5501030970200,55103970200,1,1,1,1,1
G55010309702003,551039702003,G5501030970200,55103970200,1,1,1,1,0.999996300015
G55010309702003,551039702003,G5501030970300,55103970300,0,0,0,0,3.699985e-6
G55010309702004,551039702004,G5501030970200,55103970200,1,1,1,1,1
G55010309703001,551039703001,G5501030970300,55103970300,1,1,1,1,1
G55010309703002,551039703002,G5501030970300,55103970300,1,1,1,1,1
G55010309704001,551039704001,G5501030970400,55103970400,1,1,1,1,1
G55010309704002,551039704002,G5501030970400,55103970400,1,1,1,1,1
G55010309704003,551039704003,G5501030970400,55103970400,1,1,1,1,1
G55010309705001,551039705001,G5501030970500,55103970500,1,1,1,1,1
G55010309705002,551039705002,G5501030970500,55103970500,1,1,1,1,1
G55010309705003,551039705003,G5501030970500,55103970500,1,1,1,1,1
G55010309705004,551039705004,G5501030970500,55103970500,1,1,1,1,1
G55010500001001,551050001001,G5501050000100,55105000100,1,1,1,1,1
G55010500002001,551050002001,G5501050000200,55105000200,1,1,1,1,1
G55010500002002,551050002002,G5501050000200,55105000200,1,1,1,1,1
G55010500002003,551050002003,G5501050000200,55105000200,1,1,1,1,1
G55010500003001,551050003001,G5501050000300,55105000300,1,1,1,1,1
G55010500003002,551050003002,G5501050000300,55105000300,1,1,1,1,1
G55010500003003,551050003003,G5501050000300,55105000300,1,1,1,1,1
G55010500004001,551050004001,G5501050000400,55105000400,1,1,1,1,0.999591030412
G55010500004001,551050004001,G5501050000100,55105000100,0,0,0,0,4.08969588e-4
G55010500004002,551050004002,G5501050000400,55105000400,1,1,1,1,1
G55010500004003,551050004003,G5501050000400,55105000400,1,1,1,1,1
G55010500004004,551050004004,G5501050000400,55105000400,1,1,1,1,1
G55010500005001,551050005001,G5501050000500,55105000500,0.999381975887,0.99931906083,0.999101906064,0.999104652528,0.994835540724
G55010500005001,551050005001,G5501050001202,55105001202,6.18024113e-4,6.8093917e-4,8.98093936e-4,8.95347472e-4,0.005164459276
G55010500005002,551050005002,G5501050000500,55105000500,1,1,1,1,1
G55010500005003,551050005003,G5501050000500,55105000500,1,1,1,1,1
G55010500005004,551050005004,G5501050000500,55105000500,1,1,1,1,1
G55010500005005,551050005005,G5501050000500,55105000500,0.971597338192,0.981938325248,0.994066220696,0.994237640987,0.976657978096
G55010500005005,551050005005,G5501050001201,55105001201,0.028402661808,0.018061674752,0.005933779304,0.005762359013,0.023342021904
G55010500006001,551050006001,G5501050000600,55105000600,1,1,1,1,1
G55010500006002,551050006002,G5501050000600,55105000600,1,1,1,1,1
G55010500007001,551050007001,G5501050000700,55105000700,1,1,1,1,0.999932973826
G55010500007001,551050007001,G5501050001304,55105001304,0,0,0,0,6.7026174e-5
G55010500007002,551050007002,G5501050000700,55105000700,1,1,1,1,1
G55010500007003,551050007003,G5501050000700,55105000700,1,1,1,1,1
G55010500008001,551050008001,G5501050000800,55105000800,1,1,1,1,1
G55010500008002,551050008002,G5501050000800,55105000800,1,1,1,1,1
G55010500008003,551050008003,G5501050000800,55105000800,1,1,1,1,1
G55010500008004,551050008004,G5501050000800,55105000800,1,1,1,1,1
G55010500009001,551050009001,G5501050000900,55105000900,1,1,1,1,1
G55010500009002,551050009002,G5501050000900,55105000900,1,1,1,1,1
G55010500010001,551050010001,G5501050001000,55105001000,1,1,1,1,1
G55010500010002,551050010002,G5501050001000,55105001000,1,1,1,1,1
G55010500011001,551050011001,G5501050001100,55105001100,1,1,1,1,1
G55010500011002,551050011002,G5501050001100,55105001100,1,1,1,1,1
G55010500011003,551050011003,G5501050001100,55105001100,1,1,1,1,1
G55010500011004,551050011004,G5501050001100,55105001100,1,1,1,1,1
G55010500011005,551050011005,G5501050001100,55105001100,1,1,1,1,1
G55010500012011,551050012011,G5501050001201,55105001201,1,1,1,1,1
G55010500012012,551050012012,G5501050001201,55105001201,1,1,1,1,1
G55010500012013,551050012013,G5501050001201,55105001201,1,1,1,1,1
G55010500012021,551050012021,G5501050001202,55105001202,1,1,1,1,1
G55010500012022,551050012022,G5501050001202,55105001202,0.999836540514,0.999809971127,0.999620210657,0.99963663398,0.999910478575
G55010500012022,551050012022,G5501050001201,55105001201,0,0,0,0,3.7276451e-5
G55010500012022,551050012022,G5501050000500,55105000500,1.63459486e-4,1.90028873e-4,3.79789343e-4,3.6336602e-4,5.2244974e-5
G55010500012023,551050012023,G5501050001202,55105001202,0.999881876831,0.999844530903,0.999839665421,0.99984615942,0.999622847854
G55010500012023,551050012023,G5501050003002,55105003002,1.18123169e-4,1.55469097e-4,1.60334579e-4,1.5384058e-4,3.77152146e-4
G55010500013021,551050013021,G5501050001302,55105001302,1,1,1,1,1
G55010500013022,551050013022,G5501050001302,55105001302,1,1,1,1,1
G55010500013023,551050013023,G5501050001302,55105001302,1,1,1,1,1
G55010500013024,551050013024,G5501050001302,55105001302,1,1,1,1,1
G55010500013025,551050013025,G5501050001302,55105001302,1,1,1,1,1
G55010500013031,551050013031,G5501050001303,55105001303,1,1,1,1,1
G55010500013032,551050013032,G5501050001303,55105001303,1,1,1,1,0.999499371756
G55010500013032,551050013032,G5501050001304,55105001304,0,0,0,0,5.00628244e-4
G55010500013051,551050013051,G5501050001304,55105001304,1,1,1,1,1
G55010500013052,551050013052,G5501050001304,55105001304,1,1,1,1,0.99879716628
G55010500013052,551050013052,G5501050001303,55105001303,0,0,0,0,0.00120283372
G55010500013061,551050013061,G5501050001304,55105001304,1,1,1,1,1
G55010500013062,551050013062,G5501050001304,55105001304,1,1,1,1,0.996186661874
G55010500013062,551050013062,G5501050001302,55105001302,0,0,0,0,0.003813338126
G55010500013063,551050013063,G5501050001304,55105001304,1,1,1,1,0.999077225514
G55010500013063,551050013063,G5501050001302,55105001302,0,0,0,0,9.22774486e-4
G55010500014001,551050014001,G5501050001400,55105001400,1,1,1,1,1
G55010500014001,551050014001,G5501050001201,55105001201,0,0,0,0,0
G55010500014002,551050014002,G5501050001400,55105001400,1,1,1,1,1
G55010500014002,551050014002,G5501050001201,55105001201,0,0,0,0,0
G55010500014003,551050014003,G5501050001400,55105001400,1,1,1,1,1
G55010500015001,551050015001,G5501050001800,55105001800,0,0,0,0,0.003751148311
G55010500015001,551050015001,G5501050001500,55105001500,1,1,1,1,0.994859101295
G55010500015001,551050015001,G5501050001900,55105001900,0,0,0,0,0.001389750395
G55010500015002,551050015002,G5501050001500,55105001500,0.981286549708,0.979381443299,0.993127147766,0.994301994302,0.997865683619
G55010500015002,551050015002,G5501050001900,55105001900,0.018713450292,0.020618556701,0.006872852234,0.005698005698,0.002134316381
G55010500016001,551050016001,G5501050001600,55105001600,1,1,1,1,1
G55010500016002,551050016002,G5501050001600,55105001600,1,1,1,1,1
G55010500016003,551050016003,G5501050001600,55105001600,0.999946610406,0.999946251521,0.999943900229,0.999947634583,0.998950261574
G55010500016004,551050016004,G5501050001600,55105001600,1,1,1,1,1
G55010500017001,551050017001,G5501050001700,55105001700,1,1,1,1,1
G55010500017002,551050017002,G5501050001700,55105001700,1,1,1,1,1
G55010500017003,551050017003,G5501050001700,55105001700,1,1,1,1,1
G55010500018001,551050018001,G5501050001800,55105001800,1,1,1,1,1
G55010500018002,551050018002,G5501050001800,55105001800,1,1,1,1,1
G55010500018003,551050018003,G5501050001800,55105001800,1,1,1,1,1
G55010500018004,551050018004,G5501050001800,55105001800,1,1,1,1,0.995821095693
G55010500018004,551050018004,G5501050002300,55105002300,0,0,0,0,0
G55010500018004,551050018004,G5501050001500,55105001500,0,0,0,0,0.004178904307
G55010500019001,551050019001,G5501050001900,55105001900,1,1,1,1,1
G55010500019002,551050019002,G5501050001900,55105001900,1,1,1,1,0.99786669519
G55010500019002,551050019002,G5501050001500,55105001500,0,0,0,0,0.00213330481
G55010500020001,551050020001,G5501050002000,55105002000,1,1,1,1,1
G55010500020002,551050020002,G5501050002000,55105002000,0.999976184617,0.999982597014,0.999980316539,0.999981508794,0.999662765503
G55010500020002,551050020002,G5501050002200,55105002200,2.3815383e-5,1.7402986e-5,1.9683461e-5,1.8491206e-5,3.37234497e-4
G55010500021001,551050021001,G5501050002100,55105002100,0.999995608087,0.999995656215,0.999996553649,0.999996668527,0.999860997408
G55010500021001,551050021001,G5501050002200,55105002200,4.391913e-6,4.343785e-6,3.446351e-6,3.331473e-6,1.39002592e-4
G55010500021002,551050021002,G5501050002100,55105002100,1,1,1,1,1
G55010500021003,551050021003,G5501050002100,55105002100,1,1,1,1,1
G55010500022001,551050022001,G5501050002200,55105002200,0.999768081919,0.999792974511,0.999432495581,0.999453732752,0.99870930327
G55010500022001,551050022001,G5501050002700,55105002700,2.31918081e-4,2.07025489e-4,5.67504419e-4,5.46267248e-4,0.001112149129
G55010500022002,551050022002,G5501050002200,55105002200,0.999989802483,0.999989222624,0.999989456915,0.999989875117,0.999953739463
G55010500023001,551050023001,G5501050002300,55105002300,1,1,1,1,1
G55010500023002,551050023002,G5501050002300,55105002300,1,1,1,1,1
G55010500024001,551050024001,G5501050002400,55105002400,1,1,1,1,1
G55010500024002,551050024002,G5501050002400,55105002400,1,1,1,1,0.999927578874
G55010500024002,551050024002,G5501050002300,55105002300,0,0,0,0,7.2421126e-5
G55010500024003,551050024003,G5501050002400,55105002400,1,1,1,1,1
G55010500025001,551050025001,G5501050002500,55105002500,1,1,1,1,1
G55010500025002,551050025002,G5501050002500,55105002500,1,1,1,1,1
G55010500026011,551050026011,G5501050002601,55105002601,1,1,1,1,1
G55010500026012,551050026012,G5501050002601,55105002601,1,1,1,1,1
G55010500026013,551050026013,G5501050002601,55105002601,0.999998158513,0.999997998512,0.999997947726,0.999997916976,0.999996494269
G55010500026013,551050026013,G5501050002602,55105002602,1.841487e-6,2.001488e-6,2.052274e-6,2.083024e-6,3.505731e-6
G55010500026021,551050026021,G5501050001302,55105001302,1.64574e-7,1.17108e-7,1.14668e-7,1.09815e-7,2.908049e-6
G55010500026021,551050026021,G5501050002602,55105002602,0.999999835426,0.999999882892,0.999999885332,0.999999890185,0.999551338689
G55010500026021,551050026021,G5501050003300,55105003300,0,0,0,0,4.45753263e-4
G55010500026022,551050026022,G5501050002602,55105002602,1,1,1,1,1
G55010500027001,551050027001,G5501050002700,55105002700,1,1,1,1,1
G55010500027002,551050027002,G5501050002700,55105002700,1,1,1,1,1
G55010500028001,551050028001,G5501050002800,55105002800,0.999989316305,0.999987081734,0.99999017533,0.999990637667,0.999983407521
G55010500028001,551050028001,G5501050003002,55105003002,1.0683695e-5,1.2918266e-5,9.82467e-6,9.362333e-6,1.6592479e-5
G55010500028002,551050028002,G5501050001201,55105001201,4.3619123e-5,3.7044555e-5,3.9763874e-5,3.8785501e-5,3.25999488e-4
G55010500028002,551050028002,G5501050002800,55105002800,0.999956380877,0.999962955445,0.999960236126,0.999961214499,0.999674000512
G55010500028003,551050028003,G5501050002800,55105002800,1,1,1,1,1
G55010500028004,551050028004,G5501050002800,55105002800,1,1,1,1,1
G55010500029011,551050029011,G5501050002900,55105002900,1,1,1,1,1
G55010500029012,551050029012,G5501050002900,55105002900,1,1,1,1,1
G55010500029021,551050029021,G5501050002900,55105002900,1,1,1,1,1
G55010500029022,551050029022,G5501050002900,55105002900,1,1,1,1,1
G55010500029023,551050029023,G5501050002900,55105002900,0.999996325445,0.999994999222,0.999995999377,0.999996106162,0.999988597214
G55010500029023,551050029023,G5501050002800,55105002800,3.674555e-6,5.000778e-6,4.000623e-6,3.893838e-6,1.1402786e-5
G55010500030011,551050030011,G5501050003001,55105003001,1,1,1,1,1
G55010500030012,551050030012,G5501050003001,55105003001,1,1,1,1,1
G55010500030013,551050030013,G5501050003001,55105003001,0.99972306274,0.999641794623,0.999649352885,0.999658324666,0.995496089125
G55010500030013,551050030013,G5501050003002,55105003002,2.7693726e-4,3.58205377e-4,3.50647115e-4,3.41675334e-4,0.004503910875
G55010500030014,551050030014,G5501050003001,55105003001,1,1,1,1,1
G55010500030021,551050030021,G5501050003002,55105003002,1,1,1,1,1
G55010500030022,551050030022,G5501050003002,55105003002,0.999885821125,0.999885514753,0.999876544091,0.999941269736,0.998323613379
G55010500030022,551050030022,G5501050003001,55105003001,1.14178875e-4,1.14485247e-4,1.23455909e-4,5.8730264e-5,0.001676386621
G55010500030023,551050030023,G5501050003002,55105003002,1,1,1,1,1
G55010500030024,551050030024,G5501050003002,55105003002,0.999988571656,0.999987767739,0.999987588731,0.999988500293,0.999982894363
G55010500030024,551050030024,G5501050001202,55105001202,1.1428344e-5,1.2232261e-5,1.2411269e-5,1.1499707e-5,1.7105637e-5
G55010500031011,551050031011,G5501050003100,55105003100,1,1,1,1,1
G55010500031012,551050031012,G5501050003100,55105003100,1,1,1,1,1
G55010500031021,551050031021,G5501050003100,55105003100,0.984535114305,0.981323814738,0.978707501006,0.96906121869,0.997823529788
G55010500031021,551050031021,G5501050003002,55105003002,0.015464885695,0.018676185262,0.021292498994,0.03093878131,0.002176470212
G55010500031022,551050031022,G5501050003100,55105003100,1,1,1,1,1
G55010500031023,551050031023,G5501050003100,55105003100,1,1,1,1,0.999491612403
G55010500031023,551050031023,G5501050001303,55105001303,0,0,0,0,5.08387597e-4
G55010500032001,551050032001,G5501050003200,55105003200,0.99965020835,0.999730242908,0.999771561051,0.999781179533,0.999565741634
G55010500032001,551050032001,G5501050003100,55105003100,3.23098055e-4,2.39966964e-4,2.04981032e-4,1.96350251e-4,2.63046368e-4
G55010500032001,551050032001,G5501270000502,55127000502,2.6693596e-5,2.9790128e-5,2.3457917e-5,2.2470216e-5,1.71211998e-4
G55010500032002,551050032002,G5501050003200,55105003200,1,1,1,1,1
G55010500032003,551050032003,G5501050003200,55105003200,1,1,1,1,1
G55010500033001,551050033001,G5501050003300,55105003300,1,1,1,1,1
G55010500033002,551050033002,G5501050003300,55105003300,1,1,1,1,1
G55010500033003,551050033003,G5501050003300,55105003300,1,1,1,1,1
G55010709601001,551079601001,G5501070960100,55107960100,1,1,1,1,1
G55010709601002,551079601002,G5501070960100,55107960100,1,1,1,1,1
G55010709601003,551079601003,G5501070960100,55107960100,1,1,1,1,1
G55010709601004,551079601004,G5501070960100,55107960100,1,1,1,1,1
G55010709602001,551079602001,G5501070960200,55107960200,1,1,1,1,1
G55010709602002,551079602002,G5501070960200,55107960200,1,1,1,1,1
G55010709602003,551079602003,G5501070960200,55107960200,1,1,1,1,1
G55010709603001,551079603001,G5501070960200,55107960200,0,0,0,0,0
G55010709603001,551079603001,G5501070960300,55107960300,1,1,1,1,1
G55010709603002,551079603002,G5501070960300,55107960300,1,1,1,1,1
G55010709603003,551079603003,G5501070960300,55107960300,0.990637003841,0.989293557833,0.991434010152,0.985197368421,0.999276593285
G55010709603003,551079603003,G5501070960400,55107960400,0.009362996159,0.010706442167,0.008565989848,0.014802631579,7.23406715e-4
G55010709604001,551079604001,G5501070960400,55107960400,1,1,1,1,1
G55010709604002,551079604002,G5501070960400,55107960400,1,1,1,1,1
G55010709604003,551079604003,G5501070960400,55107960400,1,1,1,1,1
G55010709605001,551079605001,G5501070960100,55107960100,0,0,0,0,0
G55010709605001,551079605001,G5501070960500,55107960500,1,1,1,1,1
G55010709605002,551079605002,G5501070960500,55107960500,1,1,1,1,1
G55010709605003,551079605003,G5501070960500,55107960500,1,1,1,1,1
G55010709605004,551079605004,G5501070960500,55107960500,0.980173482032,0.976377952756,0.960526315789,0.964622641509,0.880287654259
G55010709605004,551079605004,G5501070960400,55107960400,0.019826517968,0.023622047244,0.039473684211,0.035377358491,0.119712345741
G55010901201001,551091201001,G5501090120300,55109120300,0,0,0,0,0.006036133695
G55010901201001,551091201001,G5501090120100,55109120100,1,1,1,1,0.993963866305
G55010901201002,551091201002,G5501090120100,55109120100,1,1,1,1,1
G55010901202011,551091202011,G5501090120201,55109120201,0.999987413663,0.999988627036,0.999989015616,0.999988538695,0.999575230707
G55010901202011,551091202011,G5501090120300,55109120300,0,0,0,0,0
G55010901202011,551091202011,G5501090120202,55109120202,1.2586337e-5,1.1372964e-5,1.0984384e-5,1.1461305e-5,4.24769293e-4
G55010901202012,551091202012,G5501090120201,55109120201,1,1,1,1,1
G55010901202021,551091202021,G5501090120202,55109120202,0.999979907528,0.99997897471,0.999977140526,0.999977239485,0.999936356197
G55010901202021,551091202021,G5501090120201,55109120201,2.0092472e-5,2.102529e-5,2.2859474e-5,2.2760515e-5,6.3643803e-5
G55010901202022,551091202022,G5501090120202,55109120202,1,1,1,1,1
G55010901202023,551091202023,G5501090120202,55109120202,1,1,1,1,1
G55010901203001,551091203001,G5501090120300,55109120300,1,1,1,1,0.99950992621800006
G55010901203001,551091203001,G5501090120202,55109120202,0,0,0,0,4.90073782e-4
G55010901203002,551091203002,G5501090120300,55109120300,1,1,1,1,1
G55010901203003,551091203003,G5501090120300,55109120300,1,1,1,1,1
G55010901203004,551091203004,G5501090120300,55109120300,1,1,1,1,1
G55010901204011,551091204011,G5501090120400,55109120400,1,1,1,1,1
G55010901204012,551091204012,G5501090120400,55109120400,1,1,1,1,1
G55010901204013,551091204013,G5501090120400,55109120400,1,1,1,1,1
G55010901204014,551091204014,G5501090120400,55109120400,1,1,1,1,1
G55010901204021,551091204021,G5501090120400,55109120400,0.999999439585,0.999999276119,0.99999926912,0.999999318043,0.999997049028
G55010901204021,551091204021,G5501090121000,55109121000,5.60415e-7,7.23881e-7,7.3088e-7,6.81957e-7,2.950972e-6
G55010901204022,551091204022,G5501090120400,55109120400,0.997542985271,0.997452425299,0.997080982501,0.997236336374,0.995776040281
G55010901204022,551091204022,G5501090120300,55109120300,0.002457014729,0.002547574701,0.002919017499,0.002763663626,0.004223959719
G55010901205011,551091205011,G5501090120501,55109120501,1,1,1,1,1
G55010901205012,551091205012,G5501090120501,55109120501,1,1,1,1,1
