system:index,GEOID10,Year,ndvi,.geo
000000000000000001c8,270190905021,2021,0.6614588551621025,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c9,270190905011,2021,0.7025373846564557,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ca,270190908002,2021,0.6139866435271013,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cb,270190911001,2021,0.7370602883793731,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cc,270190912011,2021,0.706245329475644,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cd,270370607092,2021,0.6602266611034028,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ce,270370607102,2021,0.5193046600098968,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cf,270370607131,2021,0.6672743256135238,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d0,270370615021,2021,0.7256400359969947,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d1,270370615012,2021,0.7110128795067613,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d2,270370610012,2021,0.6866569215434917,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d3,270370607162,2021,0.6433447262809272,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d4,270370607172,2021,0.5345697875646839,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d5,270370607332,2021,0.6107154022814859,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d6,270370608161,2021,0.6674645835871007,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d7,270370608143,2021,0.6290327638079064,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d8,270370608163,2021,0.6319920812749888,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d9,270370608182,2021,0.5920073999778455,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001da,270370609071,2021,0.6344850456014249,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001db,270370609061,2021,0.6413234298353868,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001dc,270370608291,2021,0.41599991817458654,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001dd,270370608231,2021,0.4938273251815392,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001de,270370608281,2021,0.38669903593385935,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001df,270370610071,2021,0.5185352611155741,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e0,270370610072,2021,0.5790943825305257,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e1,270370610051,2021,0.6181476487801526,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e2,270370610081,2021,0.5479400253380338,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e3,270370610052,2021,0.5416229793087443,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e4,270030511031,2021,0.5879730071358175,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e5,270030511032,2021,0.629946783199392,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e6,270030507043,2021,0.5585188210550461,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e7,270030507042,2021,0.6281215840191414,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e8,270030507044,2021,0.5778692751452384,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e9,270030507045,2021,0.5444411080868153,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ea,270030506073,2021,0.574304201336834,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001eb,270030506083,2021,0.6503221035399044,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ec,270030506074,2021,0.6052732408418341,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ed,270030507062,2021,0.5969103313254706,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ee,270030507063,2021,0.48155009836679186,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ef,270030507061,2021,0.5891754675361839,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f0,270030507072,2021,0.6830525402526496,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f1,270030506091,2021,0.4713748040155378,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f2,270190912012,2021,0.6251397481714775,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f3,270190904011,2021,0.7283812112725967,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f4,270190905031,2021,0.7010612829354944,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f5,270190912021,2021,0.7404893396948776,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f6,270190910001,2021,0.6762106391126285,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f7,270190912022,2021,0.6852328112136133,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f8,270190903012,2021,0.6441539199757393,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f9,270370607302,2021,0.6716911089888548,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fa,270370607321,2021,0.6466436177896364,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fb,270370607322,2021,0.6500860046738993,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fc,270370607323,2021,0.6096863831736758,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fd,270370607312,2021,0.6715999730367744,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fe,270370607212,2021,0.5929433388926022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ff,270370607211,2021,0.47498318102230525,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000200,270370607491,2021,0.5884461248752719,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000201,270370607503,2021,0.5613086472813905,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000202,270370607502,2021,0.6367266572246862,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000203,270370607354,2021,0.6178940674213762,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000204,270370607352,2021,0.5811040511448565,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000205,270370607441,2021,0.5880412125451139,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000206,270370609041,2021,0.6439369459439552,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000207,270370614011,2021,0.7189094772057594,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000208,270370614021,2021,0.6839817538284121,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000209,270370606061,2021,0.6642792354130296,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020a,270370608251,2021,0.6886074340525374,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020b,270370608183,2021,0.6126876801944198,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020c,270370608193,2021,0.6683946936203469,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020d,270370605093,2021,0.6330848097449038,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020e,270030512011,2021,0.44102613940978086,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020f,270030512012,2021,0.4292122108150191,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000210,270030512013,2021,0.5125205400399722,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000211,270030512023,2021,0.4826958810967391,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000212,270030512022,2021,0.5327284567723233,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000213,270030512021,2021,0.5546000041624628,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000214,270030512031,2021,0.5959978601476599,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000215,270030512033,2021,0.6321632193236326,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000216,270030512062,2021,0.3596475606170283,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000217,270030513053,2021,0.43094240918591087,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000218,270030501091,2021,0.700802100114641,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000219,270030501093,2021,0.7124932116246859,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021a,270030506092,2021,0.6200175470970416,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021b,270030506093,2021,0.45106362044508924,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021c,270030516001,2021,0.7193950714865456,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021d,270030516002,2021,0.7295358702435358,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021e,270030501142,2021,0.7313079837176846,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021f,270030501111,2021,0.7017095032709019,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000220,270030501113,2021,0.7132351017598565,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000221,270030502241,2021,0.7036921679390847,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000222,270190902001,2021,0.7294110136254411,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000223,270190910003,2021,0.6152764373987,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000224,270190910004,2021,0.6318510740108839,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000225,270190901002,2021,0.6949556970465195,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000226,270190909001,2021,0.5875040198574439,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000227,270190901003,2021,0.580119704657039,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000228,270190908004,2021,0.6950939806717522,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000229,270190910002,2021,0.6339818292157899,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022a,270190901001,2021,0.7313643067573062,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022b,270370609043,2021,0.5397796841062255,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022c,270370611022,2021,0.5616884929016165,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022d,270370609042,2021,0.5796028047991665,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022e,270370611051,2021,0.5506583400480282,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022f,270370611023,2021,0.6591408420828169,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000230,270370611021,2021,0.5829906839653779,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000231,270370611072,2021,0.6362844211130595,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000232,270370611062,2021,0.5302777219156309,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000233,270370611052,2021,0.5881716326996705,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000234,270370611081,2021,0.5066662745684393,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000235,270370611083,2021,0.6544164813460115,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000236,270370608141,2021,0.5483684204325048,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000237,270370606033,2021,0.7023058198211345,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000238,270370606041,2021,0.648098322265642,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000239,270370608202,2021,0.6161776810574662,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023a,270370607253,2021,0.6693003933019464,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023b,270370614022,2021,0.7416101814014602,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023c,270370607161,2021,0.6095296000273032,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023d,270370601044,2021,0.5716228027033337,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023e,270370607282,2021,0.6181394248031823,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023f,270530266111,2021,0.6302690836848098,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000240,270530268092,2021,0.48347194739812976,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000241,270530265144,2021,0.4575070083523393,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000242,270530265082,2021,0.6554080128594592,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000243,270530265081,2021,0.5753764382573118,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000244,270530265091,2021,0.6430958341378792,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000245,270531056001,2021,0.2529740859126751,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000246,270530265103,2021,0.6065799615907675,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000247,270530264042,2021,0.6248226461421846,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000248,270530264022,2021,0.6194845356498683,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000249,270530264031,2021,0.4699157691097537,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024a,270530268121,2021,0.5572306035297876,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024b,270531002003,2021,0.5079149614835593,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024c,270530006011,2021,0.5275427768203639,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024d,270530024002,2021,0.4638310605986656,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024e,270531025002,2021,0.37665082596944405,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024f,270531025003,2021,0.3592658191855679,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000250,270530033002,2021,0.4942167780086875,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000251,270531052012,2021,0.3586757718661599,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000252,270531018002,2021,0.42596504506028804,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000253,270531013001,2021,0.5280149349935278,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000254,270531257002,2021,0.5083443155172322,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000255,270531021001,2021,0.472865958982214,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000256,270531021002,2021,0.5476182077588649,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000257,270530017001,2021,0.45947557040401843,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000258,270531021003,2021,0.4975827547842516,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000259,270530017002,2021,0.4554765440982182,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025a,270531020001,2021,0.5231403766439303,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025b,270531023002,2021,0.3551126031327142,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025c,270531023001,2021,0.32174080554347845,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025d,270531025001,2021,0.49570471562682505,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025e,270531026001,2021,0.4974005294377949,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025f,270531026002,2021,0.41591671406399205,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000260,270531019001,2021,0.5036514290600617,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000261,270531029001,2021,0.45292504731018973,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000262,270531028001,2021,0.5292642862650597,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000263,270530218002,2021,0.6209766122118887,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000264,270530219001,2021,0.47811780365944284,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000265,270530219002,2021,0.6220440746792811,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000266,270530219003,2021,0.5929111988122727,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000267,270530269072,2021,0.5782391574644423,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000268,270530272014,2021,0.7135063670805748,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000269,270530232001,2021,0.6815705437344992,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026a,270530232002,2021,0.6053290172486943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026b,270530232003,2021,0.5158232223201603,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026c,270530262061,2021,0.6744485001339797,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026d,270530262063,2021,0.6732651957388824,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026e,270530262072,2021,0.6607755170916454,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026f,270530262071,2021,0.696877613861997,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000270,270530262081,2021,0.6252647753672156,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000271,270530262082,2021,0.6966641472185477,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000272,270530263021,2021,0.6813177755885557,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000273,270530263022,2021,0.6895016301815972,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000274,270530265101,2021,0.516043077351084,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000275,270530265102,2021,0.6408170071755672,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000276,270530265111,2021,0.47804788529184983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000277,270530265112,2021,0.6454104804195607,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000278,270530265142,2021,0.5245130863586347,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000279,270530265127,2021,0.4939365746348496,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027a,270530265123,2021,0.6700719805690337,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027b,270530266123,2021,0.6092766658023069,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027c,270530038002,2021,0.4010353713180206,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027d,270531054002,2021,0.29329715383034904,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027e,270530084002,2021,0.4429948416385906,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027f,270530110004,2021,0.5373128312700828,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000280,270530120033,2021,0.5649905201021372,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000281,270530119983,2021,0.546990040019428,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000282,270531115002,2021,0.521831342945883,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000283,270531115004,2021,0.49515332618221675,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000284,270530267154,2021,0.6689599481033217,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058e,270530262021,2021,0.6797930045245115,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058f,270530262053,2021,0.6482540311370183,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000590,270530262052,2021,0.6739489236673104,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000591,270530262051,2021,0.701034065343793,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000592,270530262062,2021,0.6849957082255065,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000593,270530273004,2021,0.6657796549012802,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000594,270530267022,2021,0.39765378592461514,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000595,270530267021,2021,0.5078193079078608,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000596,271390809063,2021,0.6390917930613415,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000597,271390802051,2021,0.6918209139485395,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000598,271390809032,2021,0.6523355231887233,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000599,271390809043,2021,0.6493556130453954,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059a,271390809041,2021,0.5871779084086739,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059b,271230412003,2021,0.5337146804794795,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059c,271230366003,2021,0.5361160098643543,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059d,271230367002,2021,0.5336718152221639,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059e,271230366002,2021,0.6171747152374986,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059f,271230353003,2021,0.5536571081866526,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a0,271230421011,2021,0.48850192502115014,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a1,271230347011,2021,0.6107340102181829,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a2,271230318014,2021,0.5892531041492342,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a3,271230368002,2021,0.5452747901707616,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a4,271230415002,2021,0.5895273705517383,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a5,271230408033,2021,0.6751969596911855,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a6,271230423023,2021,0.6359250414938304,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a7,271230421012,2021,0.5736602418169641,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a8,271230408021,2021,0.6206287127677318,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a9,271230408034,2021,0.6415164533381695,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005aa,271230338001,2021,0.5208820238100461,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ab,271230338002,2021,0.5281225433601348,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ac,271230375001,2021,0.6892002730284057,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ad,271230376022,2021,0.7165736309000227,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ae,271230424011,2021,0.585846033839339,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005af,271230401001,2021,0.6420321610074484,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b0,271230407071,2021,0.6667539033586947,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b1,271230407073,2021,0.5382321138000563,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b2,271230424024,2021,0.6155450947350559,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b3,271230424021,2021,0.6520824617807012,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b4,271230428001,2021,0.3735271140680524,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b5,271230315001,2021,0.4675987260981121,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b6,271230342011,2021,0.22381465405264972,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b7,271230342023,2021,0.25991167135344895,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b8,271230428002,2021,0.4031345215764989,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b9,271230330001,2021,0.48589437095838767,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ba,271230344001,2021,0.5060919289490837,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005bb,271230372004,2021,0.5527665948466258,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005bc,271230342021,2021,0.2036038995159892,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005bd,271230342022,2021,0.22815732580718528,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005be,271230401004,2021,0.6819578420210891,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005bf,271230406043,2021,0.480462487945263,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c0,271230407063,2021,0.6713737485854867,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c1,271230411032,2021,0.5119069896238363,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c2,271230404021,2021,0.6117111111734872,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c3,271230406031,2021,0.6642859181500386,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c4,271230403022,2021,0.6135765150824571,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c5,271230405023,2021,0.615601385864363,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c6,271230426021,2021,0.6283357132799844,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c7,271230426011,2021,0.575535429854791,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c8,271230403011,2021,0.6555107517787394,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c9,271230430001,2021,0.6422520948497584,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ca,271230430006,2021,0.5635674958987898,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005cb,271239800001,2021,0.5487938250381924,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005cc,271230346011,2021,0.635253274581079,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005cd,271230374023,2021,0.5472089741041397,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ce,271230374021,2021,0.6351844366671602,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005cf,271230425014,2021,0.6173638243243635,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d0,271230425013,2021,0.6075507608770963,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d1,271230349001,2021,0.5307938562342902,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d2,271230376023,2021,0.3807765286249551,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d3,271230376021,2021,0.4251019493074517,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d4,271230376024,2021,0.3790989084607035,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d5,271230429001,2021,0.5503617139821809,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d6,271390806001,2021,0.5617255944628069,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d7,271230403021,2021,0.6187229451757702,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d8,271230317023,2021,0.5932038902286733,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d9,271230409021,2021,0.5183113338530441,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005da,271230401005,2021,0.6251494368873691,"{""type"":""MultiPoint"",""coordinates"":[]}"
